type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	sorted_pairs	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff
input	catalyst	C00003	Gpd1	R00842	Metabolite_GeneProduct	NAD+	Gpd1		*		*		*	C00003_Gpd1	Enzyme	Dashed						*	*	
output	catalyst	C00004	Gpd1	R00842	Metabolite_GeneProduct	NADH	Gpd1		*	*	*		*	C00004_Gpd1	Enzyme	Solid						*	*	
input	catalyst	C00093	Gpd1	R00842	Metabolite_GeneProduct	sn-Glycerol 3-phosphate	Gpd1		*	*	*		*	C00093_Gpd1	Enzyme	Solid						*	*	
output	catalyst	C00111	Gpd1	R00842	Metabolite_GeneProduct	Glycerone phosphate	Gpd1	*	*	*	*	*	*	C00111_Gpd1	Enzyme	Solid	*					*	*	
input	catalyst	C00016	Gpd2	R00848	Metabolite_GeneProduct	FAD	Gpd2	*		*	*	*		C00016_Gpd2	Enzyme	Solid					*			
output	catalyst	C00111	Gpd2	R00848, R00849, R08657	Metabolite_GeneProduct	Glycerone phosphate	Gpd2	*		*	*	*		C00111_Gpd2	Enzyme	Solid	*							
output	catalyst	C00085	Gpi	R00771, R13199	Metabolite_GeneProduct	D-Fructose 6-phosphate	Gpi	*	*	*	*	*	*	C00085_Gpi	Enzyme	Solid	*		*					
input	catalyst	C00092	Gpi	R00771	Metabolite_GeneProduct	D-Glucose 6-phosphate	Gpi	*	*	*	*	*	*	C00092_Gpi	Enzyme	Solid	*		*					
input	catalyst	C00668	Gpi	R02739, R02740, R13199	Metabolite_GeneProduct	alpha-D-Glucose 6-phosphate	Gpi		*		*		*	C00668_Gpi	Enzyme	Dashed			*					
input	catalyst	C01172	Gpi	R03321	Metabolite_GeneProduct	beta-D-Glucose 6-phosphate	Gpi		*		*		*	C01172_Gpi	Enzyme	Dashed			*					
output	catalyst	C05345	Gpi	R02740, R03321	Metabolite_GeneProduct	beta-D-Fructose 6-phosphate	Gpi		*		*		*	C05345_Gpi	Enzyme	Dashed			*					
input	catalyst	C00051	Gpx1	R00274, R03167, R07034, R07035, R13043	Metabolite_GeneProduct	Glutathione	Gpx1	*		*	*	*		C00051_Gpx1	Enzyme	Solid			*	*				
output	catalyst	C00127	Gpx1	R00274, R03167, R07034, R07035, R13043	Metabolite_GeneProduct	Glutathione disulfide	Gpx1	*		*	*	*		C00127_Gpx1	Enzyme	Solid							*	
input	catalyst	C00051	Gpx2	R00274, R03167, R07034, R07035, R13043	Metabolite_GeneProduct	Glutathione	Gpx2	*		*	*	*		C00051_Gpx2	Enzyme	Solid			*	*				
output	catalyst	C00127	Gpx2	R00274, R03167, R07034, R07035, R13043	Metabolite_GeneProduct	Glutathione disulfide	Gpx2	*		*	*	*		C00127_Gpx2	Enzyme	Solid							*	
input	catalyst	C00051	Gpx3	R00274	Metabolite_GeneProduct	Glutathione	Gpx3	*		*	*	*		C00051_Gpx3	Enzyme	Solid			*	*				
output	catalyst	C00127	Gpx3	R00274	Metabolite_GeneProduct	Glutathione disulfide	Gpx3	*		*	*	*		C00127_Gpx3	Enzyme	Solid							*	
input	catalyst	C00051	Gpx4	R00274, R03167, R07034, R07035, R13043	Metabolite_GeneProduct	Glutathione	Gpx4	*		*	*	*		C00051_Gpx4	Enzyme	Solid			*	*				
output	catalyst	C00127	Gpx4	R00274, R03167, R07034, R07035, R13043	Metabolite_GeneProduct	Glutathione disulfide	Gpx4	*		*	*	*		C00127_Gpx4	Enzyme	Solid							*	
input	catalyst	C00051	Gpx5	R00274	Metabolite_GeneProduct	Glutathione	Gpx5	*		*		*		C00051_Gpx5	Enzyme	Dashed			*	*				
output	catalyst	C00127	Gpx5	R00274	Metabolite_GeneProduct	Glutathione disulfide	Gpx5	*		*		*		C00127_Gpx5	Enzyme	Dashed							*	
input	catalyst	C00051	Gpx6	R00274	Metabolite_GeneProduct	Glutathione	Gpx6	*		*		*		C00051_Gpx6	Enzyme	Dashed			*	*				
output	catalyst	C00127	Gpx6	R00274	Metabolite_GeneProduct	Glutathione disulfide	Gpx6	*		*		*		C00127_Gpx6	Enzyme	Dashed							*	
input	catalyst	C00051	Gsr	R00094, R00115	Metabolite_GeneProduct	Glutathione	Gsr	*		*	*	*		C00051_Gsr	Enzyme	Solid			*	*				
output	catalyst	C00127	Gsr	R00094, R00115	Metabolite_GeneProduct	Glutathione disulfide	Gsr	*		*	*	*		C00127_Gsr	Enzyme	Solid							*	
input	catalyst	C00051	Gsta2	R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905	Metabolite_GeneProduct	Glutathione	Gsta2	*	*	*	*	*	*	C00051_Gsta2	Enzyme	Solid	*		*	*				
output	catalyst	C00059	Gsta2	R08512	Metabolite_GeneProduct	Sulfate	Gsta2		*		*		*	C00059_Gsta2	Enzyme	Dashed	*							
output	catalyst	C00462	Gsta2	R03522	Metabolite_GeneProduct	Halide	Gsta2		*		*		*	C00462_Gsta2	Enzyme	Dashed	*							
input	catalyst	C00726	Gsta2	R08511	Metabolite_GeneProduct	Nitrile	Gsta2		*		*		*	C00726_Gsta2	Enzyme	Dashed	*							
input	catalyst	C01322	Gsta2	R03522	Metabolite_GeneProduct	RX	Gsta2		*		*		*	C01322_Gsta2	Enzyme	Dashed	*							
output	catalyst	C01326	Gsta2	R08511	Metabolite_GeneProduct	Hydrogen cyanide	Gsta2		*		*		*	C01326_Gsta2	Enzyme	Dashed	*							
output	catalyst	C01327	Gsta2	R07092, R07093, R07094, R07100	Metabolite_GeneProduct	Hydrochloric acid	Gsta2		*		*		*	C01327_Gsta2	Enzyme	Dashed	*							
output	catalyst	C02320	Gsta2	R03522, R08511, R08512, R11905	Metabolite_GeneProduct	R-S-Glutathione	Gsta2		*		*		*	C02320_Gsta2	Enzyme	Dashed	*							
input	catalyst	C06790	Gsta2	R07100	Metabolite_GeneProduct	Trichloroethene	Gsta2		*		*		*	C06790_Gsta2	Enzyme	Dashed	*							
input	catalyst	C07645	Gsta2	R08280	Metabolite_GeneProduct	Aldophosphamide	Gsta2		*		*		*	C07645_Gsta2	Enzyme	Dashed	*							
input	catalyst	C11088	Gsta2	R07113	Metabolite_GeneProduct	1,2-Dibromoethane	Gsta2		*		*		*	C11088_Gsta2	Enzyme	Dashed	*							
output	catalyst	C11278	Gsta2	R09409	Metabolite_GeneProduct	Aflatoxin B1exo-8,9-epoxide-GSH	Gsta2		*		*		*	C11278_Gsta2	Enzyme	Dashed	*							
output	catalyst	C11583	Gsta2	R08280	Metabolite_GeneProduct	4-Glutathionyl cyclophosphamide	Gsta2		*		*		*	C11583_Gsta2	Enzyme	Dashed	*							
output	catalyst	C13645	Gsta2	R07113, R07116	Metabolite_GeneProduct	Hydrobromic acid	Gsta2		*		*		*	C13645_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14786	Gsta2	R07002	Metabolite_GeneProduct	(1R,2S)-Naphthalene 1,2-oxide	Gsta2		*		*		*	C14786_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14787	Gsta2	R07003, R07004	Metabolite_GeneProduct	(1S,2R)-Naphthalene 1,2-oxide	Gsta2		*		*		*	C14787_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14791	Gsta2	R07002	Metabolite_GeneProduct	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	Gsta2		*		*		*	C14791_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14792	Gsta2	R07004	Metabolite_GeneProduct	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	Gsta2		*		*		*	C14792_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14793	Gsta2	R07003	Metabolite_GeneProduct	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	Gsta2		*		*		*	C14793_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14800	Gsta2	R07025, R07026	Metabolite_GeneProduct	1-Nitronaphthalene-5,6-oxide	Gsta2		*		*		*	C14800_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14802	Gsta2	R07023, R07024	Metabolite_GeneProduct	1-Nitronaphthalene-7,8-oxide	Gsta2		*		*		*	C14802_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14803	Gsta2	R07023	Metabolite_GeneProduct	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	Gsta2		*		*		*	C14803_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14804	Gsta2	R07024	Metabolite_GeneProduct	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	Gsta2		*		*		*	C14804_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14805	Gsta2	R07025	Metabolite_GeneProduct	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	Gsta2		*		*		*	C14805_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14806	Gsta2	R07026	Metabolite_GeneProduct	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	Gsta2		*		*		*	C14806_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14839	Gsta2	R07069	Metabolite_GeneProduct	Bromobenzene-3,4-oxide	Gsta2		*		*		*	C14839_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14840	Gsta2	R07070	Metabolite_GeneProduct	Bromobenzene-2,3-oxide	Gsta2		*		*		*	C14840_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14847	Gsta2	R07069	Metabolite_GeneProduct	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	Gsta2		*		*		*	C14847_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14848	Gsta2	R07070	Metabolite_GeneProduct	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	Gsta2		*		*		*	C14848_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14851	Gsta2	R07083	Metabolite_GeneProduct	Benzo[a]pyrene-4,5-oxide	Gsta2		*		*		*	C14851_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14852	Gsta2	R07084	Metabolite_GeneProduct	Benzo[a]pyrene-7,8-dihydrodiol	Gsta2		*		*		*	C14852_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14855	Gsta2	R07083	Metabolite_GeneProduct	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	Gsta2		*		*		*	C14855_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14856	Gsta2	R07084	Metabolite_GeneProduct	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	Gsta2		*		*		*	C14856_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14857	Gsta2	R07092	Metabolite_GeneProduct	1,1-Dichloroethylene epoxide	Gsta2		*		*		*	C14857_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14858	Gsta2	R07091	Metabolite_GeneProduct	2,2-Dichloroacetaldehyde	Gsta2		*		*		*	C14858_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14859	Gsta2	R07093	Metabolite_GeneProduct	Chloroacetyl chloride	Gsta2		*		*		*	C14859_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14861	Gsta2	R07091	Metabolite_GeneProduct	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	Gsta2		*		*		*	C14861_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14863	Gsta2	R07094	Metabolite_GeneProduct	2-(S-Glutathionyl)acetyl glutathione	Gsta2		*		*		*	C14863_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14864	Gsta2	R07093	Metabolite_GeneProduct	S-(2-Chloroacetyl)glutathione	Gsta2		*		*		*	C14864_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14865	Gsta2	R07094	Metabolite_GeneProduct	2-(S-Glutathionyl)acetyl chloride	Gsta2		*		*		*	C14865_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14868	Gsta2	R07100	Metabolite_GeneProduct	S-(1,2-Dichlorovinyl)glutathione	Gsta2		*		*		*	C14868_Gsta2	Enzyme	Dashed	*							
input	catalyst	C14870	Gsta2	R07116	Metabolite_GeneProduct	2-Bromoacetaldehyde	Gsta2		*		*		*	C14870_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14871	Gsta2	R07116	Metabolite_GeneProduct	S-(Formylmethyl)glutathione	Gsta2		*		*		*	C14871_Gsta2	Enzyme	Dashed	*							
output	catalyst	C14874	Gsta2	R07113	Metabolite_GeneProduct	Glutathione episulfonium ion	Gsta2		*		*		*	C14874_Gsta2	Enzyme	Dashed	*							
input	catalyst	C16738	Gsta2	R08512	Metabolite_GeneProduct	Sulfuric monoester	Gsta2		*		*		*	C16738_Gsta2	Enzyme	Dashed	*							
input	catalyst	C19586	Gsta2	R09409	Metabolite_GeneProduct	Aflatoxin B1-exo-8,9-epoxide	Gsta2		*		*		*	C19586_Gsta2	Enzyme	Dashed	*							
input	catalyst	C21758	Gsta2	R11905	Metabolite_GeneProduct	Hepatotoxins	Gsta2		*		*		*	C21758_Gsta2	Enzyme	Dashed	*							
input	catalyst	C00051	Gstm1	R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905	Metabolite_GeneProduct	Glutathione	Gstm1	*	*	*	*	*	*	C00051_Gstm1	Enzyme	Solid			*	*	*			
output	catalyst	C00059	Gstm1	R08512	Metabolite_GeneProduct	Sulfate	Gstm1		*		*		*	C00059_Gstm1	Enzyme	Dashed					*			
output	catalyst	C00462	Gstm1	R03522	Metabolite_GeneProduct	Halide	Gstm1		*		*		*	C00462_Gstm1	Enzyme	Dashed					*			
input	catalyst	C00726	Gstm1	R08511	Metabolite_GeneProduct	Nitrile	Gstm1		*		*		*	C00726_Gstm1	Enzyme	Dashed					*			
input	catalyst	C01322	Gstm1	R03522	Metabolite_GeneProduct	RX	Gstm1		*		*		*	C01322_Gstm1	Enzyme	Dashed					*			
output	catalyst	C01326	Gstm1	R08511	Metabolite_GeneProduct	Hydrogen cyanide	Gstm1		*		*		*	C01326_Gstm1	Enzyme	Dashed					*			
output	catalyst	C01327	Gstm1	R07092, R07093, R07094, R07100	Metabolite_GeneProduct	Hydrochloric acid	Gstm1		*		*		*	C01327_Gstm1	Enzyme	Dashed					*			
output	catalyst	C02320	Gstm1	R03522, R08511, R08512, R11905	Metabolite_GeneProduct	R-S-Glutathione	Gstm1		*		*		*	C02320_Gstm1	Enzyme	Dashed					*			
input	catalyst	C06790	Gstm1	R07100	Metabolite_GeneProduct	Trichloroethene	Gstm1		*		*		*	C06790_Gstm1	Enzyme	Dashed					*			
input	catalyst	C07645	Gstm1	R08280	Metabolite_GeneProduct	Aldophosphamide	Gstm1		*		*		*	C07645_Gstm1	Enzyme	Dashed					*			
input	catalyst	C11088	Gstm1	R07113	Metabolite_GeneProduct	1,2-Dibromoethane	Gstm1		*		*		*	C11088_Gstm1	Enzyme	Dashed					*			
output	catalyst	C11278	Gstm1	R09409	Metabolite_GeneProduct	Aflatoxin B1exo-8,9-epoxide-GSH	Gstm1		*		*		*	C11278_Gstm1	Enzyme	Dashed					*			
output	catalyst	C11583	Gstm1	R08280	Metabolite_GeneProduct	4-Glutathionyl cyclophosphamide	Gstm1		*		*		*	C11583_Gstm1	Enzyme	Dashed					*			
output	catalyst	C13645	Gstm1	R07113, R07116	Metabolite_GeneProduct	Hydrobromic acid	Gstm1		*		*		*	C13645_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14786	Gstm1	R07002	Metabolite_GeneProduct	(1R,2S)-Naphthalene 1,2-oxide	Gstm1		*		*		*	C14786_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14787	Gstm1	R07003, R07004	Metabolite_GeneProduct	(1S,2R)-Naphthalene 1,2-oxide	Gstm1		*		*		*	C14787_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14791	Gstm1	R07002	Metabolite_GeneProduct	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	Gstm1		*		*		*	C14791_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14792	Gstm1	R07004	Metabolite_GeneProduct	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	Gstm1		*		*		*	C14792_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14793	Gstm1	R07003	Metabolite_GeneProduct	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	Gstm1		*		*		*	C14793_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14800	Gstm1	R07025, R07026	Metabolite_GeneProduct	1-Nitronaphthalene-5,6-oxide	Gstm1		*		*		*	C14800_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14802	Gstm1	R07023, R07024	Metabolite_GeneProduct	1-Nitronaphthalene-7,8-oxide	Gstm1		*		*		*	C14802_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14803	Gstm1	R07023	Metabolite_GeneProduct	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	Gstm1		*		*		*	C14803_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14804	Gstm1	R07024	Metabolite_GeneProduct	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	Gstm1		*		*		*	C14804_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14805	Gstm1	R07025	Metabolite_GeneProduct	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	Gstm1		*		*		*	C14805_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14806	Gstm1	R07026	Metabolite_GeneProduct	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	Gstm1		*		*		*	C14806_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14839	Gstm1	R07069	Metabolite_GeneProduct	Bromobenzene-3,4-oxide	Gstm1		*		*		*	C14839_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14840	Gstm1	R07070	Metabolite_GeneProduct	Bromobenzene-2,3-oxide	Gstm1		*		*		*	C14840_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14847	Gstm1	R07069	Metabolite_GeneProduct	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	Gstm1		*		*		*	C14847_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14848	Gstm1	R07070	Metabolite_GeneProduct	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	Gstm1		*		*		*	C14848_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14851	Gstm1	R07083	Metabolite_GeneProduct	Benzo[a]pyrene-4,5-oxide	Gstm1		*		*		*	C14851_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14852	Gstm1	R07084	Metabolite_GeneProduct	Benzo[a]pyrene-7,8-dihydrodiol	Gstm1		*		*		*	C14852_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14855	Gstm1	R07083	Metabolite_GeneProduct	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	Gstm1		*		*		*	C14855_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14856	Gstm1	R07084	Metabolite_GeneProduct	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	Gstm1		*		*		*	C14856_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14857	Gstm1	R07092	Metabolite_GeneProduct	1,1-Dichloroethylene epoxide	Gstm1		*		*		*	C14857_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14858	Gstm1	R07091	Metabolite_GeneProduct	2,2-Dichloroacetaldehyde	Gstm1		*		*		*	C14858_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14859	Gstm1	R07093	Metabolite_GeneProduct	Chloroacetyl chloride	Gstm1		*		*		*	C14859_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14861	Gstm1	R07091	Metabolite_GeneProduct	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione	Gstm1		*		*		*	C14861_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14863	Gstm1	R07094	Metabolite_GeneProduct	2-(S-Glutathionyl)acetyl glutathione	Gstm1		*		*		*	C14863_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14864	Gstm1	R07093	Metabolite_GeneProduct	S-(2-Chloroacetyl)glutathione	Gstm1		*		*		*	C14864_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14865	Gstm1	R07094	Metabolite_GeneProduct	2-(S-Glutathionyl)acetyl chloride	Gstm1		*		*		*	C14865_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14868	Gstm1	R07100	Metabolite_GeneProduct	S-(1,2-Dichlorovinyl)glutathione	Gstm1		*		*		*	C14868_Gstm1	Enzyme	Dashed					*			
input	catalyst	C14870	Gstm1	R07116	Metabolite_GeneProduct	2-Bromoacetaldehyde	Gstm1		*		*		*	C14870_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14871	Gstm1	R07116	Metabolite_GeneProduct	S-(Formylmethyl)glutathione	Gstm1		*		*		*	C14871_Gstm1	Enzyme	Dashed					*			
output	catalyst	C14874	Gstm1	R07113	Metabolite_GeneProduct	Glutathione episulfonium ion	Gstm1		*		*		*	C14874_Gstm1	Enzyme	Dashed					*			
input	catalyst	C16738	Gstm1	R08512	Metabolite_GeneProduct	Sulfuric monoester	Gstm1		*		*		*	C16738_Gstm1	Enzyme	Dashed					*			
input	catalyst	C19586	Gstm1	R09409	Metabolite_GeneProduct	Aflatoxin B1-exo-8,9-epoxide	Gstm1		*		*		*	C19586_Gstm1	Enzyme	Dashed					*			
input	catalyst	C21758	Gstm1	R11905	Metabolite_GeneProduct	Hepatotoxins	Gstm1		*		*		*	C21758_Gstm1	Enzyme	Dashed					*			
input	catalyst	C00051	Gstm2	R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905	Metabolite_GeneProduct	Glutathione	Gstm2	*	*	*	*	*	*	C00051_Gstm2	Enzyme	Solid			*	*	*			
output	catalyst	C00059	Gstm2	R08512	Metabolite_GeneProduct	Sulfate	Gstm2		*		*		*	C00059_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C00462	Gstm2	R03522	Metabolite_GeneProduct	Halide	Gstm2		*		*		*	C00462_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C00726	Gstm2	R08511	Metabolite_GeneProduct	Nitrile	Gstm2		*		*		*	C00726_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C01322	Gstm2	R03522	Metabolite_GeneProduct	RX	Gstm2		*		*		*	C01322_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C01326	Gstm2	R08511	Metabolite_GeneProduct	Hydrogen cyanide	Gstm2		*		*		*	C01326_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C01327	Gstm2	R07092, R07093, R07094, R07100	Metabolite_GeneProduct	Hydrochloric acid	Gstm2		*		*		*	C01327_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C02320	Gstm2	R03522, R08511, R08512, R11905	Metabolite_GeneProduct	R-S-Glutathione	Gstm2		*		*		*	C02320_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C06790	Gstm2	R07100	Metabolite_GeneProduct	Trichloroethene	Gstm2		*		*		*	C06790_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C07645	Gstm2	R08280	Metabolite_GeneProduct	Aldophosphamide	Gstm2		*		*		*	C07645_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C11088	Gstm2	R07113	Metabolite_GeneProduct	1,2-Dibromoethane	Gstm2		*		*		*	C11088_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C11278	Gstm2	R09409	Metabolite_GeneProduct	Aflatoxin B1exo-8,9-epoxide-GSH	Gstm2		*		*		*	C11278_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C11583	Gstm2	R08280	Metabolite_GeneProduct	4-Glutathionyl cyclophosphamide	Gstm2		*		*		*	C11583_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C13645	Gstm2	R07113, R07116	Metabolite_GeneProduct	Hydrobromic acid	Gstm2		*		*		*	C13645_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C14786	Gstm2	R07002	Metabolite_GeneProduct	(1R,2S)-Naphthalene 1,2-oxide	Gstm2		*		*		*	C14786_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C14787	Gstm2	R07003, R07004	Metabolite_GeneProduct	(1S,2R)-Naphthalene 1,2-oxide	Gstm2		*		*		*	C14787_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14791	Gstm2	R07002	Metabolite_GeneProduct	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	Gstm2		*		*		*	C14791_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14792	Gstm2	R07004	Metabolite_GeneProduct	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	Gstm2		*		*		*	C14792_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14793	Gstm2	R07003	Metabolite_GeneProduct	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	Gstm2		*		*		*	C14793_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C14800	Gstm2	R07025, R07026	Metabolite_GeneProduct	1-Nitronaphthalene-5,6-oxide	Gstm2		*		*		*	C14800_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C14802	Gstm2	R07023, R07024	Metabolite_GeneProduct	1-Nitronaphthalene-7,8-oxide	Gstm2		*		*		*	C14802_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14803	Gstm2	R07023	Metabolite_GeneProduct	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	Gstm2		*		*		*	C14803_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14804	Gstm2	R07024	Metabolite_GeneProduct	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	Gstm2		*		*		*	C14804_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14805	Gstm2	R07025	Metabolite_GeneProduct	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	Gstm2		*		*		*	C14805_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14806	Gstm2	R07026	Metabolite_GeneProduct	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	Gstm2		*		*		*	C14806_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C14839	Gstm2	R07069	Metabolite_GeneProduct	Bromobenzene-3,4-oxide	Gstm2		*		*		*	C14839_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C14840	Gstm2	R07070	Metabolite_GeneProduct	Bromobenzene-2,3-oxide	Gstm2		*		*		*	C14840_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14847	Gstm2	R07069	Metabolite_GeneProduct	3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	Gstm2		*		*		*	C14847_Gstm2	Enzyme	Dashed				*	*			
output	catalyst	C14848	Gstm2	R07070	Metabolite_GeneProduct	2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	Gstm2		*		*		*	C14848_Gstm2	Enzyme	Dashed				*	*			
input	catalyst	C14851	Gstm2	R07083	Metabolite_GeneProduct	Benzo[a]pyrene-4,5-oxide	Gstm2		*		*		*	C14851_Gstm2	Enzyme	Dashed				*	*			
