sorted_pairs	ReactionID	type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	Entity1	Entity2	EdgeColor	Direction	concordant	EdgeLine	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
57643_Q3T1J2	R-RNO-1482533, R-RNO-1482547	output	catalyst	57643	Q3T1J2	R-RNO-1482533, R-RNO-1482547	Metabolite_GeneProduct	PC [endoplasmic reticulum membrane]	Mboat2 [endoplasmic reticulum membrane]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Dashed									
57643_Q4JM44	R-RNO-429786	input	catalyst	57643	Q4JM44	R-RNO-429786	Metabolite_GeneProduct	PC [plasma membrane]	Sgms2 [plasma membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Solid									
57643_Q4KLN5	R-RNO-8858298	input	catalyst	57643	Q4KLN5	R-RNO-8858298	Metabolite_GeneProduct	PC [endoplasmic reticulum membrane]	Plaat5 [cytosol]	*		*		*		SimpleEntity	CandidateSet	Enzyme or transporter	input_catalyst		Dashed									
57643_Q5FVN0	R-RNO-1482533, R-RNO-1482547	output	catalyst	57643	Q5FVN0	R-RNO-1482533, R-RNO-1482547	Metabolite_GeneProduct	PC [endoplasmic reticulum membrane]	Lpcat3 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
57643_Q5PQL5	R-RNO-1483186	input	catalyst	57643	Q5PQL5	R-RNO-1483186	Metabolite_GeneProduct	PC [endoplasmic reticulum membrane]	Ptdss1 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Solid									
57643_Q5U2V4	R-RNO-1482856	input	catalyst	57643	Q5U2V4	R-RNO-1482856	Metabolite_GeneProduct	PC [endoplasmic reticulum membrane]	Plbd1 [cytosol]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Solid									
57643_Q66H21	R-RNO-1482973	output	catalyst	57643	Q66H21	R-RNO-1482973	Metabolite_GeneProduct	PC [Golgi membrane]	CHPT1 [Golgi membrane]	*		*	*	*		SimpleEntity	Complex	Enzyme or transporter	output_catalyst		Solid									
57643_Q6AXM5	R-RNO-1482961	output	catalyst	57643	Q6AXM5	R-RNO-1482961	Metabolite_GeneProduct	PC [endoplasmic reticulum membrane]	CEPT1 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	Complex	Enzyme or transporter	output_catalyst		Solid									
57643_Q7TSX5	R-RNO-429798	input	catalyst	57643	Q7TSX5	R-RNO-429798	Metabolite_GeneProduct	PC [Golgi membrane]	Sgms1 [Golgi membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Solid									
57643_Q9QZT3	R-RNO-1602417	input	catalyst	57643	Q9QZT3	R-RNO-1602417	Metabolite_GeneProduct	PC [plasma membrane]	PLA2G10 [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
57705_P26260	R-RNO-2022851, R-RNO-2022919	input	input	57705	P26260	R-RNO-2022851, R-RNO-2022919	Metabolite_GeneProduct	UDP-GlcNAc [Golgi lumen]	Sdc1 [Golgi lumen]		*		*		*	SimpleEntity	DefinedSet	SameComplex	input_input		Dashed									
57739_64716	R-RNO-8954398	output	output	57739	64716	R-RNO-8954398	Metabolite_Metabolite	PA [mitochondrial outer membrane]	PG [mitochondrial outer membrane]		*		*		*	SimpleEntity	SimpleEntity	SameComplex	output_output		Dashed									
57739_A0A0G2JW03	R-RNO-1483203	input	catalyst	57739	A0A0G2JW03	R-RNO-1483203	Metabolite_GeneProduct	PA [endoplasmic reticulum membrane]	Lpin1 [endoplasmic reticulum membrane]		*		*		*	SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
57856_D4A605	R-RNO-175987, R-RNO-5359451	output	catalyst	57856	D4A605	R-RNO-175987, R-RNO-5359451	Metabolite_GeneProduct	AdoHcy [cytosol]	Nnmt [cytosol]		*		*		*	SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst		Dashed									
58052_P26260	R-RNO-1889955, R-RNO-2022856, R-RNO-2076392, R-RNO-1889955	input	output	58052	P26260	R-RNO-1889955, R-RNO-2022856, R-RNO-2076392	Metabolite_GeneProduct	UDP-GlcA [Golgi lumen]	Sdc1 [Golgi lumen]		*		*		*	SimpleEntity	DefinedSet	SameComplex	input_output		Dashed									
58223_P26260	R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022919, R-RNO-2076392, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-2022851, R-RNO-2022856, R-RNO-2022919, R-RNO-2076392	input	output	P26260	58223	R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022919, R-RNO-2076392	Metabolite_GeneProduct	Sdc1 [Golgi lumen]	UDP [Golgi lumen]	*		*		*		DefinedSet	SimpleEntity	SameComplex	input_output		Dashed									
58332_64716	R-RNO-1483063	input	input	64716	58332	R-RNO-1483063	Metabolite_Metabolite	PG [mitochondrial inner membrane]	CDP-DAG [mitochondrial inner membrane]	*		*		*		SimpleEntity	SimpleEntity	SameComplex	input_input		Dashed									
58339_P26260	R-RNO-2022860, R-RNO-2076383, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2022860	input	output	58339	P26260	R-RNO-2022860, R-RNO-2076383, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611	Metabolite_GeneProduct	PAPS [Golgi lumen]	Sdc1 [Golgi lumen]		*		*		*	SimpleEntity	DefinedSet	SameComplex	input_output		Dashed									
58343_P26260	R-RNO-2022860, R-RNO-2076383, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611	output	output	58343	P26260	R-RNO-2022860, R-RNO-2076383, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611	Metabolite_GeneProduct	PAP [Golgi lumen]	Sdc1 [Golgi lumen]		*		*		*	SimpleEntity	DefinedSet	SameComplex	output_output		Dashed									
58608_A0A0G2JW03	R-RNO-75899	input	catalyst	58608	A0A0G2JW03	R-RNO-75899	Metabolite_GeneProduct	1,2-daG3P [cytosol]	Lpin1 [endoplasmic reticulum membrane]		*		*		*	SimpleEntity	CandidateSet	Enzyme or transporter	input_catalyst		Dashed									
59789_D4A605	R-RNO-175987, R-RNO-5359451	input	catalyst	59789	D4A605	R-RNO-175987, R-RNO-5359451	Metabolite_GeneProduct	AdoMet [cytosol]	Nnmt [cytosol]		*		*		*	SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Dashed									
60065_A0A8I6A5G9	R-RNO-1605595	output	output	60065	A0A8I6A5G9	R-RNO-1605595	Metabolite_GeneProduct	GM3 [lysosomal lumen]	Gm2a [lysosomal lumen]		*		*		*	SimpleEntity	EntityWithAccessionedSequence	SameComplex	output_output		Dashed									
60377_64716	R-RNO-1483063	input	output	64716	60377	R-RNO-1483063	Metabolite_Metabolite	PG [mitochondrial inner membrane]	CMP [mitochondrial matrix]	*		*		*		SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
60479_B0BND0	R-RNO-6814797	input	catalyst	60479	B0BND0	R-RNO-6814797	Metabolite_GeneProduct	lysophosphatidylcholine [plasma membrane]	ENPP6 [plasma membrane]	*		*		*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Dashed									
60479_Q675A5	R-RNO-8952251	input	catalyst	60479	Q675A5	R-RNO-8952251	Metabolite_GeneProduct	lysoPC [extracellular region]	PLA2G15 [extracellular region]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Solid									
61715_P62898	R-RNO-163214	input	catalyst	P62898	61715	R-RNO-163214	Metabolite_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	heme A [mitochondrial inner membrane]	*		*		*		DefinedSet	Complex	Others	input_catalyst		Dashed									
61715_Q5I0I9	R-RNO-9865579	input	catalyst	61715	Q5I0I9	R-RNO-9865579	Metabolite_GeneProduct	heme A [mitochondrial inner membrane]	Coq10b [mitochondrial inner membrane]		*		*		*	SimpleEntity	Complex	Enzyme or transporter	input_catalyst		Dashed									
61717_P62898	R-RNO-164651	input	catalyst	P62898	61717	R-RNO-164651	Metabolite_GeneProduct	Cytochrome c (oxidised) [mitochondrial inner membrane]	heme c [mitochondrial inner membrane]	*		*		*		DefinedSet	Complex	Others	input_catalyst		Dashed									
62747_64716	R-RNO-1482539, R-RNO-1482689	input	output	62747	64716	R-RNO-1482539, R-RNO-1482689	Metabolite_Metabolite	1-acyl LPG [endoplasmic reticulum membrane], 1-acyl LPG [mitochondrial inner membrane]	PG [endoplasmic reticulum membrane], PG [mitochondrial inner membrane]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
63666_P26260	R-RNO-1667005	output	output	63666	P26260	R-RNO-1667005	Metabolite_GeneProduct	Heparan sulfate chain(1) [lysosomal lumen]	Sdc1 [lysosomal lumen]		*		*		*	SimpleEntity	DefinedSet	SameComplex	output_output		Dashed									
64183_P62898	R-RNO-164651	input	input	P62898	64183	R-RNO-164651	Metabolite_GeneProduct	Cytochrome c (oxidised) [mitochondrial inner membrane]	CoQH2 [mitochondrial inner membrane]	*		*	*	*		DefinedSet	SimpleEntity	SameComplex	input_input		Solid									
64583_83273	R-RNO-429786, R-RNO-429798	input	output	83273	64583	R-RNO-429786, R-RNO-429798	Metabolite_Metabolite	CERA [plasma membrane], CERA [Golgi membrane]	SPHM [plasma membrane], SPHM [Golgi membrane]		*		*		*	SimpleEntity	SimpleEntity	Metabolic Transformation	input_output		Dashed									
64583_Q4JM44	R-RNO-429786	output	catalyst	64583	Q4JM44	R-RNO-429786	Metabolite_GeneProduct	SPHM [plasma membrane]	Sgms2 [plasma membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst		Solid									
64583_Q7TSX5	R-RNO-429798	output	catalyst	64583	Q7TSX5	R-RNO-429798	Metabolite_GeneProduct	SPHM [Golgi membrane]	Sgms1 [Golgi membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst		Solid									
64716_A0A0G2K1Q8	R-RNO-5683714	input	catalyst	64716	A0A0G2K1Q8	R-RNO-5683714	Metabolite_GeneProduct	PG [endoplasmic reticulum membrane]	ABCA3 [lamellar body membrane]	*		*	*	*		DefinedSet	EntityWithAccessionedSequence	Enzyme or transporter	input_catalyst		Solid									
64716_B0K018	R-RNO-1602368	input	catalyst	64716	B0K018	R-RNO-1602368	Metabolite_GeneProduct	PG [plasma membrane]	Pla2g12a [extracellular region]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Solid									
64716_D3Z9B7	R-RNO-1482745, R-RNO-1482847, R-RNO-1482920	input	catalyst	64716	D3Z9B7	R-RNO-1482745, R-RNO-1482847, R-RNO-1482920	Metabolite_GeneProduct	PG [mitochondrial inner membrane], PG [endoplasmic reticulum membrane]	Pla2g4f [mitochondrial inner membrane], Pla2g4f [cytosol]	*		*		*		SimpleEntity	CandidateSet, DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
64716_D3ZGN6	R-RNO-1602368	input	catalyst	64716	D3ZGN6	R-RNO-1602368	Metabolite_GeneProduct	PG [plasma membrane]	Pla2g3 [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
64716_D3ZLB5	R-RNO-1482900, R-RNO-1602368	input	catalyst	64716	D3ZLB5	R-RNO-1482900, R-RNO-1602368	Metabolite_GeneProduct	PG [endoplasmic reticulum membrane], PG [plasma membrane]	PLA2G2F [cytosol], PLA2G2F [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
64716_D3ZQH6	R-RNO-1482745, R-RNO-1482847, R-RNO-1482900, R-RNO-1482920	input	catalyst	64716	D3ZQH6	R-RNO-1482745, R-RNO-1482847, R-RNO-1482900, R-RNO-1482920	Metabolite_GeneProduct	PG [mitochondrial inner membrane], PG [endoplasmic reticulum membrane]	Pla2g4d [mitochondrial inner membrane], Pla2g4d [cytosol]	*		*		*		SimpleEntity	CandidateSet, DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
64716_D3ZR52	R-RNO-1482539, R-RNO-1482635	output	catalyst	64716	D3ZR52	R-RNO-1482539, R-RNO-1482635	Metabolite_GeneProduct	PG [endoplasmic reticulum membrane]	Lpcat4 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid					*				*
64716_D4A1I6	R-RNO-1482745, R-RNO-1482847, R-RNO-1482900	input	catalyst	64716	D4A1I6	R-RNO-1482745, R-RNO-1482847, R-RNO-1482900	Metabolite_GeneProduct	PG [mitochondrial inner membrane], PG [endoplasmic reticulum membrane]	Pla2g4b [mitochondrial inner membrane], Pla2g4b [cytosol]	*		*	*	*		SimpleEntity	CandidateSet, DefinedSet	Enzyme or transporter	input_catalyst		Solid									
64716_F7F420	R-RNO-1602368	input	catalyst	64716	F7F420	R-RNO-1602368	Metabolite_GeneProduct	PG [plasma membrane]	PLA2G2D [extracellular region]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Solid									
64716_P04055	R-RNO-1602368	input	catalyst	64716	P04055	R-RNO-1602368	Metabolite_GeneProduct	PG [plasma membrane]	PLA2G1B [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
64716_P11685	R-RNO-5684862	input	input	64716	P11685	R-RNO-5684862	Metabolite_GeneProduct	PG [lamellar body]	Sftpc [lamellar body]	*		*		*		DefinedSet	EntityWithAccessionedSequence	SameComplex	input_input		Dashed									
64716_P14423	R-RNO-1482907, R-RNO-1602368	input	catalyst	64716	P14423	R-RNO-1482907, R-RNO-1602368	Metabolite_GeneProduct	PG [endoplasmic reticulum membrane], PG [plasma membrane]	PLA2G2A [endoplasmic reticulum membrane], PLA2G2A [extracellular region]	*		*	*	*		SimpleEntity	Complex, DefinedSet	Enzyme or transporter	input_catalyst		Solid									
64716_P22355	R-RNO-5684862	input	input	64716	P22355	R-RNO-5684862	Metabolite_GeneProduct	PG [lamellar body]	Sftpb [lamellar body]	*		*		*		DefinedSet	Complex	SameComplex	input_input		Dashed									
64716_P50393	R-RNO-1482900	input	catalyst	64716	P50393	R-RNO-1482900	Metabolite_GeneProduct	PG [endoplasmic reticulum membrane]	PLA2G4A [cytosol]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Solid									
64716_P51433	R-RNO-1602368	input	catalyst	64716	P51433	R-RNO-1602368	Metabolite_GeneProduct	PG [plasma membrane]	PLA2G5 [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
64716_Q1HAQ0	R-RNO-1482539, R-RNO-1482635	output	catalyst	64716	Q1HAQ0	R-RNO-1482539, R-RNO-1482635	Metabolite_GeneProduct	PG [endoplasmic reticulum membrane]	LPCAT1 [endoplasmic reticulum membrane]	*		*	*	*		SimpleEntity	DefinedSet	Enzyme or transporter	output_catalyst		Solid									
64716_Q5U2V5	R-RNO-1482546, R-RNO-1482689	output	catalyst	64716	Q5U2V5	R-RNO-1482546, R-RNO-1482689	Metabolite_GeneProduct	PG [mitochondrial inner membrane]	Crls1 [mitochondrial inner membrane]	*		*	*	*		SimpleEntity	EntityWithAccessionedSequence	Enzyme or transporter	output_catalyst		Solid									
64716_Q9QZT3	R-RNO-1602368	input	catalyst	64716	Q9QZT3	R-RNO-1602368	Metabolite_GeneProduct	PG [plasma membrane]	PLA2G10 [extracellular region]	*		*		*		SimpleEntity	DefinedSet	Enzyme or transporter	input_catalyst		Dashed									
66914_P26260	R-RNO-1889978, R-RNO-1889981	input	input	P26260	66914	R-RNO-1889978, R-RNO-1889981	Metabolite_GeneProduct	Sdc1 [Golgi lumen]	UDP-Gal [Golgi lumen]	*		*		*		DefinedSet	SimpleEntity	SameComplex	input_input		Dashed									
70760_P04639	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2187332, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	P04639	70760	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoa1 [cytosol], Apoa1 [extracellular region]	atR-OLEA [extracellular region], atR-OLEA [cytosol], atR-OLEA [early endosome]	*		*		*		Complex	Complex	SameComplex	input_output		Dashed									
70760_P06759	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	output	output	P06759	70760	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoc3 [extracellular region], Apoc3 [early endosome]	atR-OLEA [extracellular region], atR-OLEA [early endosome]	*		*		*		Complex	Complex	SameComplex	output_output		Dashed									
70760_P26260	R-RNO-2404131	input	input	P26260	70760	R-RNO-2404131	Metabolite_GeneProduct	Sdc1 [plasma membrane]	atR-OLEA [extracellular region]	*		*		*		Complex	Complex	SameComplex	input_input		Dashed									
70761_P04639	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2187332, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	P04639	70761	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoa1 [cytosol], Apoa1 [extracellular region]	atR-STEA [extracellular region], atR-STEA [cytosol], atR-STEA [early endosome]	*		*		*		Complex	Complex	SameComplex	input_output		Dashed									
70761_P06759	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	output	output	P06759	70761	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoc3 [extracellular region], Apoc3 [early endosome]	atR-STEA [extracellular region], atR-STEA [early endosome]	*		*		*		Complex	Complex	SameComplex	output_output		Dashed									
70761_P26260	R-RNO-2404131	input	input	P26260	70761	R-RNO-2404131	Metabolite_GeneProduct	Sdc1 [plasma membrane]	atR-STEA [extracellular region]	*		*		*		Complex	Complex	SameComplex	input_input		Dashed									
70762_P04639	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-2187332, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	P04639	70762	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoa1 [cytosol], Apoa1 [extracellular region]	atR-LINA [extracellular region], atR-LINA [cytosol], atR-LINA [early endosome]	*		*		*		Complex	Complex	SameComplex	input_output		Dashed									
70762_P06759	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	output	output	P06759	70762	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	Metabolite_GeneProduct	Apoc3 [extracellular region], Apoc3 [early endosome]	atR-LINA [extracellular region], atR-LINA [early endosome]	*		*		*		Complex	Complex	SameComplex	output_output		Dashed									
70762_P26260	R-RNO-2404131	input	input	P26260	70762	R-RNO-2404131	Metabolite_GeneProduct	Sdc1 [plasma membrane]	atR-LINA [extracellular region]	*		*		*		Complex	Complex	SameComplex	input_input		Dashed									
74986_A0A8I6A5G9	R-RNO-1605624	input	input	A0A8I6A5G9	74986	R-RNO-1605624	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	PE(18:1/18:1) [lysosomal lumen]	*		*		*		DefinedSet	DefinedSet	SameComplex	input_input		Dashed									
78810_A0A8I6A5G9	R-RNO-1605624	input	input	A0A8I6A5G9	78810	R-RNO-1605624	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	PE(18:1/16.1) [lysosomal lumen]	*		*		*		DefinedSet	DefinedSet	SameComplex	input_input		Dashed									
79218_A0A8I6A5G9	R-RNO-1605595, R-RNO-1605717, R-RNO-1605595	input	output	79218	A0A8I6A5G9	R-RNO-1605595, R-RNO-1605717	Metabolite_GeneProduct	GM2 [lysosomal lumen], GM2 [multivesicular body, internal vesicle membrane]	Gm2a [lysosomal lumen]		*		*		*	Complex, DefinedSet	EntityWithAccessionedSequence, Complex	SameComplex	input_output		Dashed									
82639_A0A8I6A5G9	R-RNO-1605624, R-RNO-1605717	input	input	A0A8I6A5G9	82639	R-RNO-1605624, R-RNO-1605717	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	GM1 [lysosomal lumen], GM1 [multivesicular body, internal vesicle membrane]	*		*		*		DefinedSet, EntityWithAccessionedSequence	DefinedSet	SameComplex	input_input		Dashed									
82953_A0A8I6A5G9	R-RNO-1605717	input	input	A0A8I6A5G9	82953	R-RNO-1605717	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	Sulfatide [multivesicular body, internal vesicle membrane]	*		*		*		EntityWithAccessionedSequence	DefinedSet	SameComplex	input_input		Dashed									
83282_P62898	R-RNO-163214	input	catalyst	P62898	83282	R-RNO-163214	Metabolite_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	heme a3 [mitochondrial inner membrane]	*		*		*		DefinedSet	Complex	Others	input_catalyst		Dashed									
83282_Q5I0I9	R-RNO-9865579	output	catalyst	83282	Q5I0I9	R-RNO-9865579	Metabolite_GeneProduct	heme a3 [mitochondrial inner membrane]	Coq10b [mitochondrial inner membrane]		*		*		*	Complex	Complex	Enzyme or transporter	output_catalyst		Dashed									
88069_A0A8I6A5G9	R-RNO-1605717	output	output	A0A8I6A5G9	88069	R-RNO-1605717	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	GA1 [lysosomal lumen]	*		*		*		Complex	Complex	SameComplex	output_output		Dashed									
90163_A0A8I6A5G9	R-RNO-9840884	output	output	90163	A0A8I6A5G9	R-RNO-9840884	Metabolite_GeneProduct	SM3 [lysosomal lumen]	Gm2a [lysosomal lumen]		*		*		*	SimpleEntity	EntityWithAccessionedSequence	SameComplex	output_output		Dashed									
90164_A0A8I6A5G9	R-RNO-1605717	output	output	A0A8I6A5G9	90164	R-RNO-1605717	Metabolite_GeneProduct	Gm2a [lysosomal lumen]	SM2 [lysosomal lumen]	*		*		*		Complex	Complex	SameComplex	output_output		Dashed									
A0A0G2JVM2_P04639	R-RNO-8952289	input	input	P04639	A0A0G2JVM2	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Mia3 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
