mappingID1	MetaboliteName	chemical_formula	protein_accession	ProteinName	UniProt	protein_type	mappingID2	detectedPair1	detectedPair2	EdgeColor	EdgeLine	sorted_pairs	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
HMDB0001487	NADH	C21H29N7O14P2	HMDBP00837	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic	P21695	Unknown	Gpd1	*	*	Unknown	Solid	HMDB0001487_Gpd1					*		*		*
HMDB0001487	NADH	C21H29N7O14P2	HMDBP00907	UDP-glucose 6-dehydrogenase	O60701	Unknown	Ugdh	*	*	Unknown	Solid	HMDB0001487_Ugdh					*		*		*
HMDB0001487	NADH	C21H29N7O14P2	HMDBP09100	2-oxoglutarate dehydrogenase-like, mitochondrial	Q9ULD0	Enzyme	Ogdhl	*	*	Enzyme	Solid	HMDB0001487_Ogdhl					*		*		*
HMDB0001488	Nicotinic acid	C6H5NO2	HMDBP00423	Nicotinamide N-methyltransferase	P40261	Unknown	Nnmt		*	Unknown	Dashed	HMDB0001488_Nnmt									
HMDB0001488	Nicotinic acid	C6H5NO2	HMDBP01111	Monocarboxylate transporter 1	P53985	Transporter	Slc16a1		*	Transporter	Dashed	HMDB0001488_Slc16a1									
HMDB0001491	Pyridoxal 5'-phosphate	C8H10NO6P	HMDBP00049	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial	O75600	Enzyme	Gcat		*	Enzyme	Dashed	HMDB0001491_Gcat									
HMDB0001491	Pyridoxal 5'-phosphate	C8H10NO6P	HMDBP00328	Glucose-6-phosphate 1-dehydrogenase	P11413	Enzyme	G6pd		*	Enzyme	Dashed	HMDB0001491_G6pd									
HMDB0001491	Pyridoxal 5'-phosphate	C8H10NO6P	HMDBP00779	Cystathionine beta-synthase	P35520	Unknown	Cbs		*	Unknown	Dashed	HMDB0001491_Cbs									
HMDB0001491	Pyridoxal 5'-phosphate	C8H10NO6P	HMDBP01034	Ornithine decarboxylase	P11926	Enzyme	Odc1		*	Enzyme	Dashed	HMDB0001491_Odc1									
HMDB0001491	Pyridoxal 5'-phosphate	C8H10NO6P	HMDBP02513	Cysteine desulfurase, mitochondrial	Q9Y697	Unknown	Nfs1		*	Unknown	Dashed	HMDB0001491_Nfs1									
HMDB0001521	Tetradecanoyl-CoA	C35H62N7O17P3S	HMDBP00031	3-ketoacyl-CoA thiolase, mitochondrial	P42765	Enzyme	Acaa2		*	Enzyme	Dashed	HMDB0001521_Acaa2									
HMDB0001521	Tetradecanoyl-CoA	C35H62N7O17P3S	HMDBP00192	Peroxisomal acyl-coenzyme A oxidase 3	O15254	Unknown	Acox3		*	Unknown	Dashed	HMDB0001521_Acox3									
HMDB0001548	D-Ribose 5-phosphate	C5H11O8P	HMDBP00632	Ribose-phosphate pyrophosphokinase 2	P11908	Unknown	Prps2	*	*	Unknown	Solid	HMDB0001548_Prps2	*								*
HMDB0001548	D-Ribose 5-phosphate	C5H11O8P	HMDBP00805	Transketolase	P29401	Unknown	Tkt	*	*	Unknown	Solid	HMDB0001548_Tkt	*								*
HMDB0001548	D-Ribose 5-phosphate	C5H11O8P	HMDBP01107	Phosphoglucomutase-1	P36871	Unknown	Pgm1	*	*	Unknown	Solid	HMDB0001548_Pgm1	*								*
HMDB0001548	D-Ribose 5-phosphate	C5H11O8P	HMDBP01995	Transient receptor potential cation channel subfamily M member 2	O94759	Unknown	Trpm2	*	*	Unknown	Solid	HMDB0001548_Trpm2	*								*
HMDB0001548	D-Ribose 5-phosphate	C5H11O8P	HMDBP03741	Phosphoglucomutase-2	Q96G03	Unknown	Pgm2	*	*	Unknown	Solid	HMDB0001548_Pgm2	*								*
HMDB0001548	D-Ribose 5-phosphate	C5H11O8P	HMDBP10668	Putative uncharacterized protein PRPS2	A6NMS2	Enzyme	Prps2	*	*	Enzyme	Solid	HMDB0001548_Prps2	*								*
HMDB0001586	Glucose 1-phosphate	C6H13O9P	HMDBP00194	Ectonucleotide pyrophosphatase/phosphodiesterase family member 3	O14638	Unknown	Enpp3		*	Unknown	Dashed	HMDB0001586_Enpp3									
HMDB0001586	Glucose 1-phosphate	C6H13O9P	HMDBP01074	UTP--glucose-1-phosphate uridylyltransferase	Q16851	Enzyme	Ugp2		*	Enzyme	Dashed	HMDB0001586_Ugp2									
HMDB0001870	Benzoic acid	C7H6O2	HMDBP00227	Lysosomal acid lipase/cholesteryl ester hydrolase	P38571	Enzyme	Lipa		*	Enzyme	Dashed	HMDB0001870_Lipa									
HMDB0001870	Benzoic acid	C7H6O2	HMDBP07349	Glycine N-acyltransferase	Q6IB77	Enzyme	Glyat		*	Enzyme	Dashed	HMDB0001870_Glyat									
HMDB0001889	Theophylline	C7H8N4O2	HMDBP00609	cAMP-specific 3',5'-cyclic phosphodiesterase 4B	Q07343	Unknown	Pde4b		*	Unknown	Dashed	HMDB0001889_Pde4b									
HMDB0001889	Theophylline	C7H8N4O2	HMDBP09068	Solute carrier family 22 member 7	Q9Y694	Transporter	Slc22a7		*	Transporter	Dashed	HMDB0001889_Slc22a7									
HMDB0001895	Salicylic acid	C7H6O3	HMDBP01111	Monocarboxylate transporter 1	P53985	Transporter	Slc16a1		*	Transporter	Dashed	HMDB0001895_Slc16a1									
HMDB0001895	Salicylic acid	C7H6O3	HMDBP07349	Glycine N-acyltransferase	Q6IB77	Enzyme	Glyat		*	Enzyme	Dashed	HMDB0001895_Glyat									
HMDB0001895	Salicylic acid	C7H6O3	HMDBP09068	Solute carrier family 22 member 7	Q9Y694	Transporter	Slc22a7		*	Transporter	Dashed	HMDB0001895_Slc22a7									
HMDB0001919	Famotidine	C8H15N7O2S3	HMDBP00666	Glutamate dehydrogenase 2, mitochondrial	P49448	Unknown	Glud1		*	Unknown	Dashed	HMDB0001919_Glud1									
HMDB0001919	Famotidine	C8H15N7O2S3	HMDBP00694	Glutamate dehydrogenase 1, mitochondrial	P00367	Unknown	Glud1		*	Unknown	Dashed	HMDB0001919_Glud1									
HMDB0001967	Carbon dioxide	CO2	HMDBP00035	Fatty acid synthase	P49327	Enzyme	Fasn		*	Enzyme	Dashed	HMDB0001967_Fasn									
HMDB0001967	Carbon dioxide	CO2	HMDBP00227	Lysosomal acid lipase/cholesteryl ester hydrolase	P38571	Enzyme	Lipa		*	Enzyme	Dashed	HMDB0001967_Lipa									
HMDB0001967	Carbon dioxide	CO2	HMDBP00302	Prolyl 4-hydroxylase subunit alpha-2	O15460	Enzyme	P4ha2		*	Enzyme	Dashed	HMDB0001967_P4ha2									
HMDB0001967	Carbon dioxide	CO2	HMDBP01034	Ornithine decarboxylase	P11926	Enzyme	Odc1		*	Enzyme	Dashed	HMDB0001967_Odc1									
HMDB0001967	Carbon dioxide	CO2	HMDBP09100	2-oxoglutarate dehydrogenase-like, mitochondrial	Q9ULD0	Enzyme	Ogdhl		*	Enzyme	Dashed	HMDB0001967_Ogdhl									
HMDB0001967	Carbon dioxide	CO2	HMDBP11728	Elongation of very long chain fatty acids protein 5	Q9NYP7	Unknown	Elovl5		*	Unknown	Dashed	HMDB0001967_Elovl5									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP00031	3-ketoacyl-CoA thiolase, mitochondrial	P42765	Enzyme	Acaa2		*	Enzyme	Dashed	HMDB0002009_Acaa2									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP00164	Peroxisomal acyl-coenzyme A oxidase 2	Q99424	Unknown	Acox2		*	Unknown	Dashed	HMDB0002009_Acox2									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP00192	Peroxisomal acyl-coenzyme A oxidase 3	O15254	Unknown	Acox3		*	Unknown	Dashed	HMDB0002009_Acox3									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP00226	Hepatic triacylglycerol lipase	P11150	Enzyme	Lipc		*	Enzyme	Dashed	HMDB0002009_Lipc									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP00389	Trifunctional enzyme subunit alpha, mitochondrial	P40939	Unknown	Hadha		*	Unknown	Dashed	HMDB0002009_Hadha									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP01046	Cytosolic acyl coenzyme A thioester hydrolase	O00154	Enzyme	Acot7		*	Enzyme	Dashed	HMDB0002009_Acot7									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP03055	Bile acyl-CoA synthetase	Q9Y2P5	Enzyme	Slc27a5		*	Enzyme	Dashed	HMDB0002009_Slc27a5									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP07349	Glycine N-acyltransferase	Q6IB77	Enzyme	Glyat		*	Enzyme	Dashed	HMDB0002009_Glyat									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP07372	Enoyl-CoA delta isomerase 2, mitochondrial	O75521	Enzyme	Eci2		*	Enzyme	Dashed	HMDB0002009_Eci2									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP08702	Acyl-coenzyme A synthetase ACSM5, mitochondrial	Q6NUN0	Unknown	Acsm5		*	Unknown	Dashed	HMDB0002009_Acsm5									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP11002	Acyl-CoA synthetase family member 2, mitochondrial	Q96CM8	Enzyme	Acsf2		*	Enzyme	Dashed	HMDB0002009_Acsf2									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP11377	Putative uncharacterized protein HADHA	Q53T69	Unknown	Hadha		*	Unknown	Dashed	HMDB0002009_Hadha									
HMDB0002009	Crotonoyl-CoA	C25H40N7O17P3S	HMDBP11380	Putative uncharacterized protein HADHA	Q53TA2	Unknown	Hadha		*	Unknown	Dashed	HMDB0002009_Hadha									
HMDB0002012	Ubiquinone-1	C14H18O4	HMDBP00117	NADH-ubiquinone oxidoreductase chain 1	P03886	Unknown	Mt-nd1		*	Unknown	Dashed	HMDB0002012_Mt-nd1									
HMDB0002012	Ubiquinone-1	C14H18O4	HMDBP00130	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	P51970	Enzyme	Ndufa8		*	Enzyme	Dashed	HMDB0002012_Ndufa8									
HMDB0002012	Ubiquinone-1	C14H18O4	HMDBP00154	NADH-ubiquinone oxidoreductase chain 2	P03891	Unknown	Mt-nd2		*	Unknown	Dashed	HMDB0002012_Mt-nd2									
HMDB0002012	Ubiquinone-1	C14H18O4	HMDBP00175	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	Q16718	Enzyme	Ndufa5		*	Enzyme	Dashed	HMDB0002012_Ndufa5									
HMDB0002012	Ubiquinone-1	C14H18O4	HMDBP00178	NADH-ubiquinone oxidoreductase chain 4	P03905	Unknown	Mt-nd4		*	Unknown	Dashed	HMDB0002012_Mt-nd4									
HMDB0002012	Ubiquinone-1	C14H18O4	HMDBP00189	NADH-ubiquinone oxidoreductase chain 6	P03923	Unknown	Mt-nd6		*	Unknown	Dashed	HMDB0002012_Mt-nd6									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP00031	3-ketoacyl-CoA thiolase, mitochondrial	P42765	Enzyme	Acaa2		*	Enzyme	Dashed	HMDB0002057_Acaa2									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP00164	Peroxisomal acyl-coenzyme A oxidase 2	Q99424	Unknown	Acox2		*	Unknown	Dashed	HMDB0002057_Acox2									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP00192	Peroxisomal acyl-coenzyme A oxidase 3	O15254	Unknown	Acox3		*	Unknown	Dashed	HMDB0002057_Acox3									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP00226	Hepatic triacylglycerol lipase	P11150	Enzyme	Lipc		*	Enzyme	Dashed	HMDB0002057_Lipc									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP00389	Trifunctional enzyme subunit alpha, mitochondrial	P40939	Unknown	Hadha		*	Unknown	Dashed	HMDB0002057_Hadha									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP01046	Cytosolic acyl coenzyme A thioester hydrolase	O00154	Enzyme	Acot7		*	Enzyme	Dashed	HMDB0002057_Acot7									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP03055	Bile acyl-CoA synthetase	Q9Y2P5	Enzyme	Slc27a5		*	Enzyme	Dashed	HMDB0002057_Slc27a5									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP07349	Glycine N-acyltransferase	Q6IB77	Enzyme	Glyat		*	Enzyme	Dashed	HMDB0002057_Glyat									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP07372	Enoyl-CoA delta isomerase 2, mitochondrial	O75521	Enzyme	Eci2		*	Enzyme	Dashed	HMDB0002057_Eci2									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP08702	Acyl-coenzyme A synthetase ACSM5, mitochondrial	Q6NUN0	Unknown	Acsm5		*	Unknown	Dashed	HMDB0002057_Acsm5									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP11002	Acyl-CoA synthetase family member 2, mitochondrial	Q96CM8	Enzyme	Acsf2		*	Enzyme	Dashed	HMDB0002057_Acsf2									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP11377	Putative uncharacterized protein HADHA	Q53T69	Unknown	Hadha		*	Unknown	Dashed	HMDB0002057_Hadha									
HMDB0002057	Pristanoyl-CoA	C40H72N7O17P3S	HMDBP11380	Putative uncharacterized protein HADHA	Q53TA2	Unknown	Hadha		*	Unknown	Dashed	HMDB0002057_Hadha									
HMDB0002111	Water	H2O	HMDBP00035	Fatty acid synthase	P49327	Enzyme	Fasn		*	Enzyme	Dashed	HMDB0002111_Fasn									
HMDB0002111	Water	H2O	HMDBP00053	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	Q01581	Enzyme	Hmgcs1		*	Enzyme	Dashed	HMDB0002111_Hmgcs1									
HMDB0002111	Water	H2O	HMDBP00134	Thioredoxin reductase 1, cytoplasmic	Q16881	Unknown	Txnrd1		*	Unknown	Dashed	HMDB0002111_Txnrd1									
HMDB0002111	Water	H2O	HMDBP00143	Dimethylaniline monooxygenase [N-oxide-forming] 5	P49326	Unknown	Fmo5		*	Unknown	Dashed	HMDB0002111_Fmo5									
HMDB0002111	Water	H2O	HMDBP00151	Heme oxygenase 2	P30519	Unknown	Hmox2		*	Unknown	Dashed	HMDB0002111_Hmox2									
HMDB0002111	Water	H2O	HMDBP00153	Squalene monooxygenase	Q14534	Unknown	Sqle		*	Unknown	Dashed	HMDB0002111_Sqle									
HMDB0002111	Water	H2O	HMDBP00155	Dimethylaniline monooxygenase [N-oxide-forming] 2	Q99518	Unknown	Fmo2		*	Unknown	Dashed	HMDB0002111_Fmo2									
HMDB0002111	Water	H2O	HMDBP00158	Thioredoxin reductase 2, mitochondrial	Q9NNW7	Unknown	Txnrd2		*	Unknown	Dashed	HMDB0002111_Txnrd2									
HMDB0002111	Water	H2O	HMDBP00164	Peroxisomal acyl-coenzyme A oxidase 2	Q99424	Unknown	Acox2		*	Unknown	Dashed	HMDB0002111_Acox2									
HMDB0002111	Water	H2O	HMDBP00185	Dimethylaniline monooxygenase [N-oxide-forming] 1	Q01740	Unknown	Fmo1		*	Unknown	Dashed	HMDB0002111_Fmo1									
HMDB0002111	Water	H2O	HMDBP00194	Ectonucleotide pyrophosphatase/phosphodiesterase family member 3	O14638	Unknown	Enpp3		*	Unknown	Dashed	HMDB0002111_Enpp3									
HMDB0002111	Water	H2O	HMDBP00198	Heme oxygenase 1	P09601	Unknown	Hmox1		*	Unknown	Dashed	HMDB0002111_Hmox1									
HMDB0002111	Water	H2O	HMDBP00226	Hepatic triacylglycerol lipase	P11150	Enzyme	Lipc		*	Enzyme	Dashed	HMDB0002111_Lipc									
HMDB0002111	Water	H2O	HMDBP00227	Lysosomal acid lipase/cholesteryl ester hydrolase	P38571	Enzyme	Lipa		*	Enzyme	Dashed	HMDB0002111_Lipa									
HMDB0002111	Water	H2O	HMDBP00293	Alpha-aminoadipic semialdehyde dehydrogenase	P49419	Unknown	Aldh7a1		*	Unknown	Dashed	HMDB0002111_Aldh7a1									
HMDB0002111	Water	H2O	HMDBP00329	GDH/6PGL endoplasmic bifunctional protein	O95479	Unknown	H6pd		*	Unknown	Dashed	HMDB0002111_H6pd									
HMDB0002111	Water	H2O	HMDBP00332	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	Q9Y223	Enzyme	Gne		*	Enzyme	Dashed	HMDB0002111_Gne									
HMDB0002111	Water	H2O	HMDBP00389	Trifunctional enzyme subunit alpha, mitochondrial	P40939	Unknown	Hadha		*	Unknown	Dashed	HMDB0002111_Hadha									
HMDB0002111	Water	H2O	HMDBP00536	Arylacetamide deacetylase	P22760	Enzyme	Aadac		*	Enzyme	Dashed	HMDB0002111_Aadac									
HMDB0002111	Water	H2O	HMDBP00609	cAMP-specific 3',5'-cyclic phosphodiesterase 4B	Q07343	Unknown	Pde4b		*	Unknown	Dashed	HMDB0002111_Pde4b									
HMDB0002111	Water	H2O	HMDBP00666	Glutamate dehydrogenase 2, mitochondrial	P49448	Unknown	Glud1		*	Unknown	Dashed	HMDB0002111_Glud1									
HMDB0002111	Water	H2O	HMDBP00694	Glutamate dehydrogenase 1, mitochondrial	P00367	Unknown	Glud1		*	Unknown	Dashed	HMDB0002111_Glud1									
HMDB0002111	Water	H2O	HMDBP00779	Cystathionine beta-synthase	P35520	Unknown	Cbs		*	Unknown	Dashed	HMDB0002111_Cbs									
HMDB0002111	Water	H2O	HMDBP00808	Glutathione S-transferase Mu 2	P28161	Enzyme	Gstm2		*	Enzyme	Dashed	HMDB0002111_Gstm2									
HMDB0002111	Water	H2O	HMDBP00879	Ectonucleoside triphosphate diphosphohydrolase 5	O75356	Unknown	Entpd5		*	Unknown	Dashed	HMDB0002111_Entpd5									
HMDB0002111	Water	H2O	HMDBP00907	UDP-glucose 6-dehydrogenase	O60701	Unknown	Ugdh		*	Unknown	Dashed	HMDB0002111_Ugdh									
HMDB0002111	Water	H2O	HMDBP00938	GTP cyclohydrolase 1	P30793	Unknown	Gch1		*	Unknown	Dashed	HMDB0002111_Gch1									
HMDB0002111	Water	H2O	HMDBP01046	Cytosolic acyl coenzyme A thioester hydrolase	O00154	Enzyme	Acot7		*	Enzyme	Dashed	HMDB0002111_Acot7									
HMDB0002111	Water	H2O	HMDBP01995	Transient receptor potential cation channel subfamily M member 2	O94759	Unknown	Trpm2		*	Unknown	Dashed	HMDB0002111_Trpm2									
HMDB0002111	Water	H2O	HMDBP02696	Agmatinase, mitochondrial	Q9BSE5	Unknown	Agmat		*	Unknown	Dashed	HMDB0002111_Agmat									
HMDB0002111	Water	H2O	HMDBP08285	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 2, mitochondrial	Q9P2J9	Unknown	Pdp2		*	Unknown	Dashed	HMDB0002111_Pdp2									
HMDB0002111	Water	H2O	HMDBP09372	Hyaluronidase-1	Q12794	Enzyme	Hyal1		*	Enzyme	Dashed	HMDB0002111_Hyal1									
HMDB0002111	Water	H2O	HMDBP11883	Patatin-like phospholipase domain-containing protein 7	Q6ZV29	Unknown	Pnpla7		*	Unknown	Dashed	HMDB0002111_Pnpla7									
HMDB0002159	3a,7a-Dihydroxy-5b-cholestanoyl-CoA	C48H80N7O19P3S	HMDBP00031	3-ketoacyl-CoA thiolase, mitochondrial	P42765	Enzyme	Acaa2		*	Enzyme	Dashed	HMDB0002159_Acaa2									
HMDB0002159	3a,7a-Dihydroxy-5b-cholestanoyl-CoA	C48H80N7O19P3S	HMDBP03055	Bile acyl-CoA synthetase	Q9Y2P5	Enzyme	Slc27a5		*	Enzyme	Dashed	HMDB0002159_Slc27a5									
HMDB0002212	Arachidic acid	C20H40O2	HMDBP00035	Fatty acid synthase	P49327	Enzyme	Fasn	*	*	Enzyme	Solid	HMDB0002212_Fasn									
HMDB0002212	Arachidic acid	C20H40O2	HMDBP00226	Hepatic triacylglycerol lipase	P11150	Enzyme	Lipc	*	*	Enzyme	Solid	HMDB0002212_Lipc									
HMDB0002212	Arachidic acid	C20H40O2	HMDBP01046	Cytosolic acyl coenzyme A thioester hydrolase	O00154	Enzyme	Acot7	*	*	Enzyme	Solid	HMDB0002212_Acot7									
HMDB0002259	Heptadecanoic acid	C17H34O2	HMDBP00035	Fatty acid synthase	P49327	Enzyme	Fasn	*	*	Enzyme	Solid	HMDB0002259_Fasn									
HMDB0002259	Heptadecanoic acid	C17H34O2	HMDBP00226	Hepatic triacylglycerol lipase	P11150	Enzyme	Lipc	*	*	Enzyme	Solid	HMDB0002259_Lipc									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP00031	3-ketoacyl-CoA thiolase, mitochondrial	P42765	Enzyme	Acaa2		*	Enzyme	Dashed	HMDB0002307_Acaa2									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP00164	Peroxisomal acyl-coenzyme A oxidase 2	Q99424	Unknown	Acox2		*	Unknown	Dashed	HMDB0002307_Acox2									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP00192	Peroxisomal acyl-coenzyme A oxidase 3	O15254	Unknown	Acox3		*	Unknown	Dashed	HMDB0002307_Acox3									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP00226	Hepatic triacylglycerol lipase	P11150	Enzyme	Lipc		*	Enzyme	Dashed	HMDB0002307_Lipc									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP00389	Trifunctional enzyme subunit alpha, mitochondrial	P40939	Unknown	Hadha		*	Unknown	Dashed	HMDB0002307_Hadha									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP01046	Cytosolic acyl coenzyme A thioester hydrolase	O00154	Enzyme	Acot7		*	Enzyme	Dashed	HMDB0002307_Acot7									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP03055	Bile acyl-CoA synthetase	Q9Y2P5	Enzyme	Slc27a5		*	Enzyme	Dashed	HMDB0002307_Slc27a5									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP07349	Glycine N-acyltransferase	Q6IB77	Enzyme	Glyat		*	Enzyme	Dashed	HMDB0002307_Glyat									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP07372	Enoyl-CoA delta isomerase 2, mitochondrial	O75521	Enzyme	Eci2		*	Enzyme	Dashed	HMDB0002307_Eci2									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP08702	Acyl-coenzyme A synthetase ACSM5, mitochondrial	Q6NUN0	Unknown	Acsm5		*	Unknown	Dashed	HMDB0002307_Acsm5									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP11002	Acyl-CoA synthetase family member 2, mitochondrial	Q96CM8	Enzyme	Acsf2		*	Enzyme	Dashed	HMDB0002307_Acsf2									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP11377	Putative uncharacterized protein HADHA	Q53T69	Unknown	Hadha		*	Unknown	Dashed	HMDB0002307_Hadha									
HMDB0002307	Acrylyl-CoA	C24H38N7O17P3S	HMDBP11380	Putative uncharacterized protein HADHA	Q53TA2	Unknown	Hadha		*	Unknown	Dashed	HMDB0002307_Hadha									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00031	3-ketoacyl-CoA thiolase, mitochondrial	P42765	Enzyme	Acaa2	*	*	Enzyme	Solid	HMDB0002845_Acaa2									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00045	3-ketoacyl-CoA thiolase, peroxisomal	P09110	Enzyme	Acaa1b	*		Enzyme	Dashed	HMDB0002845_Acaa1b									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00048	Trifunctional enzyme subunit beta, mitochondrial	P55084	Enzyme	Hadhb	*	*	Enzyme	Solid	HMDB0002845_Hadhb									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00051	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	Q02252	Unknown	Aldh6a1	*	*	Unknown	Solid	HMDB0002845_Aldh6a1									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00102	Long-chain specific acyl-CoA dehydrogenase, mitochondrial	P28330	Unknown	Acadl	*	*	Unknown	Solid	HMDB0002845_Acadl									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00103	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	P16219	Unknown	Acads	*	*	Unknown	Solid	HMDB0002845_Acads									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00104	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	P11310	Unknown	Acadm	*	*	Unknown	Solid	HMDB0002845_Acadm									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00146	Peroxisomal acyl-coenzyme A oxidase 1	Q15067	Unknown	Acox1	*	*	Unknown	Solid	HMDB0002845_Acox1									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00164	Peroxisomal acyl-coenzyme A oxidase 2	Q99424	Unknown	Acox2	*	*	Unknown	Solid	HMDB0002845_Acox2									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00166	Isovaleryl-CoA dehydrogenase, mitochondrial	P26440	Unknown	Ivd	*	*	Unknown	Solid	HMDB0002845_Ivd									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00192	Peroxisomal acyl-coenzyme A oxidase 3	O15254	Unknown	Acox3	*	*	Unknown	Solid	HMDB0002845_Acox3									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00202	Glutaryl-CoA dehydrogenase, mitochondrial	Q92947	Unknown	Gcdh	*	*	Unknown	Solid	HMDB0002845_Gcdh									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00226	Hepatic triacylglycerol lipase	P11150	Enzyme	Lipc	*	*	Enzyme	Solid	HMDB0002845_Lipc									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00243	Diacylglycerol O-acyltransferase 1	O75907	Enzyme	Dgat1	*	*	Enzyme	Solid	HMDB0002845_Dgat1									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00299	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	P21953	Enzyme	Bckdhb	*	*	Enzyme	Solid	HMDB0002845_Bckdhb									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00300	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	P12694	Unknown	Bckdha	*	*	Unknown	Solid	HMDB0002845_Bckdha									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00389	Trifunctional enzyme subunit alpha, mitochondrial	P40939	Unknown	Hadha	*	*	Unknown	Solid	HMDB0002845_Hadha									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00499	Sterol O-acyltransferase 2	O75908	Enzyme	Soat2	*	*	Enzyme	Solid	HMDB0002845_Soat2									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00504	Sterol O-acyltransferase 1	P35610	Enzyme	Soat1	*	*	Enzyme	Solid	HMDB0002845_Soat1									
HMDB0002845	Hexanoyl-CoA	C27H46N7O17P3S	HMDBP00549	Bile acid-CoA:amino acid N-acyltransferase	Q14032	Enzyme	Baat	*	*	Enzyme	Solid	HMDB0002845_Baat									
