MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_significance	7_adj pval	7_logFC	7_pval	7_significance	6_adj pval	6_logFC	6_pval	6_significance	5_adj pval	5_logFC	5_pval	5_significance	4_adj pval	4_logFC	4_pval	4_significance	3_adj pval	3_logFC	3_pval	3_significance	2_adj pval	2_logFC	2_pval	2_significance	1_adj pval	1_logFC	1_pval	1_significance	MaxSig	Differential feature	Reaction.ID	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
Gfpt2	Gfpt2	*		GeneProduct	Gfpt2					ENSRNOG00000002810	Q4KMC4	1	0.06478872	0.8338102	0.0789327964529208	1	0.359265	0.295798	0.529004766755287	1	0.5596155	0.1433922	0.843474472023105	1	0.1683857	0.6524553	0.185449236676764	1	-0.5789395	0.1022723	-0.990241977100469	1	-0.2818593	0.4483359	-0.348396484092806	1	-0.2467357	0.4575548	-0.339556884302751	1	-0.04957692	0.8752076	-0.0578889197312436	-0.990241977100469		R00768		0.06478872	0.359265	0.5596155	0.1683857	-0.5789395	-0.2818593	-0.2467357	-0.04957692	-0.5789395	0.1	0.359265	0.5596155	0.1683857	0.5789395	0.2818593	0.2467357	0.1	0.5789395
Ggh	Ggh	*		GeneProduct	Ggh					ENSRNOG00000007351	Q62867	1	0.0520954	0.6702013	0.173794734092095	1	-0.2741589	0.05018418	-1.29943316774582	1	-0.1732007	0.2496285	-0.602705832907298	1	-0.1559335	0.2828355	-0.548466081132179	1	-0.03587321	0.8445345	-0.0733826044072607	1	-0.2664479	0.1758551	-0.754845032125315	1	-0.1626092	0.3571272	-0.447177071229663	1	-0.2648067	0.1205799	-0.918725080642056	-1.29943316774582		R04242		0.0520954	-0.2741589	-0.1732007	-0.1559335	-0.03587321	-0.2664479	-0.1626092	-0.2648067	-0.2741589	0.1	0.2741589	0.1732007	0.1559335	0.1	0.2664479	0.1626092	0.2648067	0.2741589
Ggt1	Ggt1	*		GeneProduct	Ggt1					ENSRNOG00000047697	P07314	1	-0.1094458	0.7329328	-0.134935842448993	1	0.03862857	0.9146291	0.0387549851460483	1	-0.7968227	0.04502012	-1.34659335173291	1	-0.8312292	0.03159738	-1.50034892683462	1	0.3207251	0.4942091	0.306089262083677	1	0.5762003	0.2497402	0.60251154482141	1	0.6523091	0.1467182	0.833516009747001	1	0.1124835	0.7987761	0.0975749380344339	-1.50034892683462		R00494, R01262, R03916, R03970, R03971, R09875		-0.1094458	0.03862857	-0.7968227	-0.8312292	0.3207251	0.5762003	0.6523091	0.1124835	-0.8312292	0.1094458	0.1	0.7968227	0.8312292	0.3207251	0.5762003	0.6523091	0.1124835	0.8312292
Ggt5	Ggt5			GeneProduct	Ggt5																																									R00494, R01262, R03916, R03970, R03971, R09875		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Ggt6	Ggt6			GeneProduct	Ggt6																																									R00494, R01262, R03916, R03970, R03971		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Ggt7	Ggt7	*		GeneProduct	Ggt7					ENSRNOG00000018441	Q99MZ4	1	0.7642931	0.1586505	0.799558554846905	1	-1.265515	0.06771852	-1.16929254204061	1	-0.1991654	0.7758137	-0.110242555514684	1	-0.563753	0.4035706	-0.394080479508563	1	-0.03515156	0.9487073	-0.0228677576489789	1	-0.5285005	0.37646	-0.42428116209846	1	0.1514619	0.770733	0.113096045696641	1	-0.5189082	0.3172966	-0.498534581568512	-1.16929254204061		R00494, R01262, R03916, R03970, R03971		0.7642931	-1.265515	-0.1991654	-0.563753	-0.03515156	-0.5285005	0.1514619	-0.5189082	-1.265515	0.7642931	1.265515	0.1991654	0.563753	0.1	0.5285005	0.1514619	0.5189082	1.265515
Glo1	Glo1	*		GeneProduct	Glo1					ENSRNOG00000000541	Q6P7Q4	1	-0.0330757525572145	0.636008124023602	-0.196537336873461	1	-0.0260101967549851	0.741043097469356	-0.130156533655159	1	-0.173155782077118	0.0447553540097622	-1.34915500330205	1	-0.137089576648874	0.101355843827138	-0.994151206332459	1	-0.0492515659134364	0.544422945170112	-0.264063579371032	1	-0.0487159182919623	0.574452642043096	-0.240745768798359	1	-0.13574313915595	0.0826619724218488	-1.08269423610119	1	0.0291758831932787	0.697638658958987	0.156369461407811	-1.34915500330205		R02530		-0.0330757525572145	-0.0260101967549851	-0.173155782077118	-0.137089576648874	-0.0492515659134364	-0.0487159182919623	-0.13574313915595	0.0291758831932787	-0.173155782077118	0.1	0.1	0.173155782077118	0.137089576648874	0.1	0.1	0.13574313915595	0.1	0.173155782077118
Glud1	Glud1	*	*	GeneProduct	Glud1					ENSRNOG00000057367	P10860	1	-0.0006998282	0.9916032	-0.00366208039140892	1	0.06272941	0.4011983	0.396640915886374	1	-0.08621714	0.2898233	-0.53786670287222	1	0.04610597	0.5607607	0.251222430796049	1	0.166035	0.002209973	2.65561303220749	1	0.06164047	0.2881079	0.540444833078948	1	0.02820108	0.5892033	0.229734829433316	1	0.09006881	0.07360129	1.13311457377429	2.65561303220749	*	R00145, R00146, R00243, R00248	Glud1	-0.0006998282	0.06272941	-0.08621714	0.04610597	0.166035	0.06164047	0.02820108	0.09006881	0.166035	0.1	0.1	0.1	0.1	0.166035	0.1	0.1	0.1	0.166035
Glul	Glul	*		GeneProduct	Glul					ENSRNOG00000049560	P09606	1	0.1338845	0.08930822	1.0491085664603	1	0.1529305	0.08417393	1.07482239555822	1	-0.07916663	0.4121806	-0.384912452904263	1	0.03150292	0.7373596	0.132320661112489	1	-0.2599171	0.005257859	-2.27919106454822	1	0.1623075	0.1030623	0.986900169791085	1	0.07363169	0.4112386	0.385906128010276	1	-0.01797108	0.8352155	-0.0782014545932419	-2.27919106454822		R00253, R10484		0.1338845	0.1529305	-0.07916663	0.03150292	-0.2599171	0.1623075	0.07363169	-0.01797108	-0.2599171	0.1338845	0.1529305	0.1	0.1	0.2599171	0.1623075	0.1	0.1	0.2599171
Glyat	Glyat	*	*	GeneProduct	Glyat					ENSRNOG00000012142	Q5PQT3	0.255028	0.2681593	8.981704e-05	4.04664126159627	1	0.1843633	0.01663314	1.77902575703742	1	-0.0616581	0.4629228	-0.33449142870015	1	0.08163367	0.3173386	0.498477098566414	0.5587161	0.1965011	0.0002735532	3.56295820052017	1	0.1748882	0.002451075	2.61064339964641	1	0.09659994	0.06320354	1.19925859641049	1	0.05592926	0.2647385	0.577182896168603	4.04664126159627	*	R00395, R02452	Glyat	0.2681593	0.1843633	-0.0616581	0.08163367	0.1965011	0.1748882	0.09659994	0.05592926	0.2681593	0.2681593	0.1843633	0.1	0.1	0.1965011	0.1748882	0.1	0.1	0.2681593
Glyatl1	Glyatl1	*	*	GeneProduct	Glyatl1					ENSRNOG00000036622		0.03114147	0.4085572	5.743265e-06	5.2408411444741	1	0.1687044	0.09646422	1.01563374300894	1	0.2192235	0.04738437	1.32436488917323	1	0.2565034	0.01687201	1.77283317586319	1	0.1038948	0.2980323	0.525736665616383	1	0.1110122	0.2981726	0.525532267709101	1	0.1166672	0.2244524	0.648875746461107	1	0.01163907	0.9000408	0.0457378029904104	5.2408411444741	*	R05841	Glyatl1	0.4085572	0.1687044	0.2192235	0.2565034	0.1038948	0.1110122	0.1166672	0.01163907	0.4085572	0.4085572	0.1687044	0.2192235	0.2565034	0.1038948	0.1110122	0.1166672	0.1	0.4085572
Glyatl2	Glyatl2	*	*	GeneProduct	Glyatl2					ENSRNOG00000012387	Q9Z2Y0	1	0.06695694	0.5513356	0.258583964015585	1	0.1985217	0.115877	0.936002756998748	1	-0.0469073	0.7333288	-0.134701258635279	1	0.04399553	0.7425564	0.129270554430223	1	0.1179202	0.2649272	0.576873450523161	1	0.3005141	0.007829947	2.10624117762091	0.2631825	0.3971635	9.380359e-05	4.02778054022056	1	0.1653947	0.0918302	1.0370144698178	4.02778054022056	*	R00395, R02452	Glyatl2	0.06695694	0.1985217	-0.0469073	0.04399553	0.1179202	0.3005141	0.3971635	0.1653947	0.3971635	0.1	0.1985217	0.1	0.1	0.1179202	0.3005141	0.3971635	0.1653947	0.3971635
Gmppa	Gmppa	*		GeneProduct	Gmppa					ENSRNOG00000019946	Q5XIC1	1	0.1791168	0.02367959	1.62562582147104	1	0.2104893	0.01812953	1.74161345464979	1	0.1896821	0.05187676	1.2850271559122	1	0.2355575	0.01277549	1.89362243364217	1	-0.0747429	0.2413041	-0.617435298927316	1	-0.1425057	0.03669648	-1.43537559214826	1	-0.02762776	0.6512618	-0.186244394781156	1	0.003278575	0.9555361	0.0197529007234254	1.89362243364217		R00885		0.1791168	0.2104893	0.1896821	0.2355575	-0.0747429	-0.1425057	-0.02762776	0.003278575	0.2355575	0.1791168	0.2104893	0.1896821	0.2355575	0.1	0.1425057	0.1	0.1	0.2355575
Gmpr	Gmpr	*		GeneProduct	Gmpr					ENSRNOG00000017250	Q9Z244	1	0.5473587	0.2384677	0.622570437008505	1	0.5374566	0.3008608	0.521634394023686	1	0.3922102	0.4898007	0.309980598537723	1	0.1433404	0.7949074	0.0996834600370218	1	0.0943526	0.8694357	0.0607625311630247	1	0.3861094	0.5244185	0.28032199603192	1	-0.2618252	0.6407522	-0.193309894006426	1	0.2300494	0.6647671	0.177330482367778	0.622570437008505		R01134		0.5473587	0.5374566	0.3922102	0.1433404	0.0943526	0.3861094	-0.2618252	0.2300494	0.5473587	0.5473587	0.5374566	0.3922102	0.1433404	0.1	0.3861094	0.2618252	0.2300494	0.5473587
Gmps	Gmps	*		GeneProduct	Gmps					ENSRNOG00000051151	Q4V7C6	1	-0.1265599	0.1235746	-0.908070786637559	1	0.06152762	0.5040503	0.297526122438545	1	-0.08482851	0.400371	-0.397537387226918	1	0.02566934	0.7928245	0.100822937672123	1	-0.1065103	0.3090906	-0.509914202410669	1	-0.1561468	0.1631701	-0.787359420304506	1	-0.1558666	0.1217786	-0.914429023020613	1	-0.08239731	0.395302	-0.403070988372014	-0.914429023020613		R01230, R01231, R08244		-0.1265599	0.06152762	-0.08482851	0.02566934	-0.1065103	-0.1561468	-0.1558666	-0.08239731	-0.1561468	0.1265599	0.1	0.1	0.1	0.1065103	0.1561468	0.1558666	0.1	0.1561468
Gne	Gne	*	*	GeneProduct	Gne					ENSRNOG00000014365	O35826	1	0.3047288	0.004114722	2.38565950138595	1	0.1357505	0.2556398	0.592371530893981	1	0.3728507	0.00416683	2.38019421770158	1	0.3530402	0.005293375	2.27626733807716	1	0.0476604	0.6454938	0.190107924797591	1	-0.009066472	0.9347872	-0.0292872430143288	1	0.07049027	0.4795048	0.31920704104164	1	0.05689783	0.5538363	0.256618582766963	2.38565950138595	*	R00414, R02650, R02705	Gne	0.3047288	0.1357505	0.3728507	0.3530402	0.0476604	-0.009066472	0.07049027	0.05689783	0.3728507	0.3047288	0.1357505	0.3728507	0.3530402	0.1	0.1	0.1	0.1	0.3728507
Gnpat	Gnpat	*		GeneProduct	Gnpat					ENSRNOG00000019205	Q9ES71	1	-0.166808	0.05626345	-1.24977364099371	1	0.001202269	0.9902167	0.00426975356837143	1	0.06785129	0.5273095	0.277934404355218	1	0.02456782	0.8133472	0.0897240240791141	1	0.07617477	0.4349818	0.361528913907263	1	0.1937946	0.06172777	1.20951941223082	1	0.09519599	0.3091226	0.509869242440764	1	0.1451085	0.1070391	0.970457551170768	-1.24977364099371		R01013		-0.166808	0.001202269	0.06785129	0.02456782	0.07617477	0.1937946	0.09519599	0.1451085	0.1937946	0.166808	0.1	0.1	0.1	0.1	0.1937946	0.1	0.1451085	0.1937946
Gnpnat1-ps1	Gnpnat1-ps1			GeneProduct	Gnpnat1-ps1																																									R02058		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Got1	Got1	*		GeneProduct	Got1					ENSRNOG00000016356	P13221	1	-0.427984	0.2240375	-0.649679282201576	1	-0.7151484	0.07061883	-1.15107948202573	1	0.5811373	0.1775759	0.750615975535011	1	0.6233454	0.1372996	0.86233072800757	1	-0.1750971	0.5952225	-0.22532066039035	1	0.2271392	0.5192987	0.284582764606047	1	-0.09543679	0.7635212	-0.11717889977954	1	0.2165848	0.4787738	0.319869623567954	-1.15107948202573		R00355, R00694, R00734, R00895, R00896, R02433, R02619, R05052		-0.427984	-0.7151484	0.5811373	0.6233454	-0.1750971	0.2271392	-0.09543679	0.2165848	-0.7151484	0.427984	0.7151484	0.5811373	0.6233454	0.1750971	0.2271392	0.1	0.2165848	0.7151484
Got2	Got2	*		GeneProduct	Got2					ENSRNOG00000011782	P00507	1	0.1066978	0.1842705	0.734544185739568	1	-0.02281574	0.8006371	-0.0965642893845914	1	0.01889327	0.8478641	0.0716737531087361	1	0.1074375	0.2621219	0.58149669270535	1	0.006215356	0.9108643	0.0405463191312103	1	0.03515628	0.5535606	0.256834828615465	1	-0.02759841	0.6054264	-0.217938645281756	1	0.04671552	0.3641357	0.438736740585543	0.734544185739568		R00355, R00694, R00734, R00895, R00896, R01956, R02433, R02619, R04171, R05052, R12688		0.1066978	-0.02281574	0.01889327	0.1074375	0.006215356	0.03515628	-0.02759841	0.04671552	0.1074375	0.1066978	0.1	0.1	0.1074375	0.1	0.1	0.1	0.1	0.1074375
Gpam	Gpam	*		GeneProduct	Gpam					ENSRNOG00000015124	P97564	1	-0.1386886	0.479662	-0.31906468604527	1	-0.2336687	0.2893238	-0.538615839481898	1	-0.4066387	0.09073205	-1.04223927656205	1	-0.3485327	0.1362981	-0.865510198202502	1	-0.1724309	0.5080534	-0.294090637900126	1	0.01782137	0.9489888	0.0227389131015802	1	-0.2448396	0.3288912	-0.482947746592047	1	-0.09908083	0.6818189	-0.166330964309912	-1.04223927656205		R00851, R02617		-0.1386886	-0.2336687	-0.4066387	-0.3485327	-0.1724309	0.01782137	-0.2448396	-0.09908083	-0.4066387	0.1386886	0.2336687	0.4066387	0.3485327	0.1724309	0.1	0.2448396	0.1	0.4066387
Gpat2	Gpat2	*		GeneProduct	Gpat2					ENSRNOG00000013906	D3ZI76	1	0.4003648	0.3544064	0.45049844406606	1	0.5199461	0.2853639	0.544600968230589	1	0.6184655	0.2609706	0.583408415945067	1	0.9901384	0.05824307	1.23475574137153	1	0.1479634	0.8196683	0.0863618605719005	1	-0.6180666	0.3842643	-0.415369961705816	1	0.3697123	0.5539344	0.256541663800274	1	0.06176604	0.919065	0.0366537724625715	1.23475574137153		R00851, R02241, R02617, R02760		0.4003648	0.5199461	0.6184655	0.9901384	0.1479634	-0.6180666	0.3697123	0.06176604	0.9901384	0.4003648	0.5199461	0.6184655	0.9901384	0.1479634	0.6180666	0.3697123	0.1	0.9901384
Gpat3	Gpat3	*		GeneProduct	Gpat3					ENSRNOG00000002159	Q4V8J4	1	0.2444325	0.5775748	0.238391763602705	1	0.1506517	0.7600184	0.119175893348504	1	-0.5517439	0.3055902	-0.514860577302389	1	0.2063894	0.6930719	0.159221708889642	1	-0.2892703	0.3460723	-0.46083316071333	1	0.1856413	0.5642643	0.248517425901248	1	-0.2833308	0.3345566	-0.475530398110638	1	-0.0627272	0.8228965	-0.084654784843045	-0.514860577302389		R00851, R02241, R02617, R02760		0.2444325	0.1506517	-0.5517439	0.2063894	-0.2892703	0.1856413	-0.2833308	-0.0627272	-0.5517439	0.2444325	0.1506517	0.5517439	0.2063894	0.2892703	0.1856413	0.2833308	0.1	0.5517439
Gpcpd1	Gpcpd1	*		GeneProduct	Gpcpd1					ENSRNOG00000053201	Q80VJ4	1	0.266371	0.05568837	1.25423549373469	1	-0.2968059	0.06022009	-1.22025859976192	1	0.2731466	0.1099755	0.958704054841008	1	0.3384448	0.04149459	1.38200852223501	1	-0.07064133	0.6100481	-0.214635921151485	1	0.07056217	0.6322351	0.199121396960278	1	0.01933364	0.8841755	0.053461523316395	1	-0.06974995	0.5861532	-0.231988859717323	1.38200852223501		R01030		0.266371	-0.2968059	0.2731466	0.3384448	-0.07064133	0.07056217	0.01933364	-0.06974995	0.3384448	0.266371	0.2968059	0.2731466	0.3384448	0.1	0.1	0.1	0.1	0.3384448
Gpd1	Gpd1	*	*	GeneProduct	Gpd1					ENSRNOG00000056457	O35077	1	0.1187456	0.2118439	0.673984036900097	1	-0.09442073	0.3770756	-0.423571569233738	1	-0.08648339	0.4578548	-0.339272228452003	1	0.05456893	0.6302692	0.20047391546184	1	0.03779342	0.6696024	0.17418299840654	1	-0.2748943	0.003722472	-2.42916856027591	1	-0.2544887	0.002842423	-2.54631129132908	1	-0.1323179	0.1074465	-0.968807726803002	-2.54631129132908	*	R00842	Gpd1	0.1187456	-0.09442073	-0.08648339	0.05456893	0.03779342	-0.2748943	-0.2544887	-0.1323179	-0.2748943	0.1187456	0.1	0.1	0.1	0.1	0.2748943	0.2544887	0.1323179	0.2748943
Gpd1l1	Gpd1l1			GeneProduct	Gpd1l1																																									R00842		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Gpd1l3	Gpd1l3			GeneProduct	Gpd1l3																																									R00842		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Gpd2	Gpd2	*		GeneProduct	Gpd2					ENSRNOG00000033824	P35571	1	-0.1461468	0.5481423	-0.261106682241361	1	-0.5559476	0.04287712	-1.36777439332725	1	0.01173891	0.9685359	0.0138842769759044	1	0.2790601	0.3349471	0.475023778014543	1	-0.3739417	0.1674407	-0.776138969060783	1	-0.2587073	0.3705828	-0.431114741623805	1	-0.300281	0.2481808	-0.605231819842075	1	-0.3236144	0.1966124	-0.706389095447155	-1.36777439332725		R00848, R00849, R08657		-0.1461468	-0.5559476	0.01173891	0.2790601	-0.3739417	-0.2587073	-0.300281	-0.3236144	-0.5559476	0.1461468	0.5559476	0.1	0.2790601	0.3739417	0.2587073	0.300281	0.3236144	0.5559476
Gpi	Gpi	*	*	GeneProduct	Gpi					ENSRNOG00000023150	Q6P6V0	1	-0.2644747	0.02543078	-1.59464031915969	1	-0.1056637	0.4268351	-0.369739874370512	1	-0.4308242	0.002962908	-2.5282818334044	1	-0.3236236	0.02178914	-1.66175991067275	1	0.1060893	0.2539011	0.595335417586714	1	0.04500086	0.6509645	0.186442694802762	1	-0.06727042	0.4524632	-0.344416737313687	1	0.07848157	0.3629311	0.440175814991303	-2.5282818334044	*	R00771, R02739, R02740, R03321, R13199	Gpi	-0.2644747	-0.1056637	-0.4308242	-0.3236236	0.1060893	0.04500086	-0.06727042	0.07848157	-0.4308242	0.2644747	0.1056637	0.4308242	0.3236236	0.1060893	0.1	0.1	0.1	0.4308242
Gpt	Gpt	*		GeneProduct	Gpt					ENSRNOG00000033915	P25409	1	0.2062685	0.1108303	0.955341491197433	1	0.1291164	0.3744976	0.426550961169045	1	-0.008865743	0.9553964	-0.0198163995013571	1	0.1219512	0.4291402	0.367400800730852	1	-0.007382712	0.9386628	-0.0274903932504281	1	0.2021195	0.04871395	1.31234665397058	1	0.08076583	0.3815913	0.418401535448719	1	0.06723206	0.4499406	0.346844816880174	1.31234665397058		R00258		0.2062685	0.1291164	-0.008865743	0.1219512	-0.007382712	0.2021195	0.08076583	0.06723206	0.2062685	0.2062685	0.1291164	0.1	0.1219512	0.1	0.2021195	0.1	0.1	0.2062685
Gpx1	Gpx1	*		GeneProduct	Gpx1					ENSRNOG00000048812	P04041	1	0.182952	0.0805338	1.09402180817076	1	-0.02102586	0.8581688	-0.0664272789365879	1	0.03239855	0.8005215	0.0966269995273534	1	0.02760814	0.824905	0.0835960639972536	1	-0.3225277	0.04460964	-1.35057128150271	1	-0.1480343	0.3887232	-0.410359538783953	1	-0.2507707	0.1047058	-0.980029260649444	1	-0.01582462	0.915412	-0.0383833987695188	-1.35057128150271		R00274, R03167, R07034, R07035, R13043		0.182952	-0.02102586	0.03239855	0.02760814	-0.3225277	-0.1480343	-0.2507707	-0.01582462	-0.3225277	0.182952	0.1	0.1	0.1	0.3225277	0.1480343	0.2507707	0.1	0.3225277
Gpx2	Gpx2	*		GeneProduct	Gpx2					ENSRNOG00000055672	P83645	1	-0.2968818	0.586023	-0.232085338628559	1	0.3612348	0.5542107	0.25632509366368	1	-0.1791148	0.7891021	-0.102866800849057	1	-1.11764	0.08749516	-1.05801597033117	1	1.367207	0.01080424	1.96640577717637	1	0.2203555	0.709848	0.148834636954745	1	-0.4991621	0.3612385	-0.442205969746922	1	-0.3695312	0.4827574	-0.316271060366725	1.96640577717637		R00274, R03167, R07034, R07035, R13043		-0.2968818	0.3612348	-0.1791148	-1.11764	1.367207	0.2203555	-0.4991621	-0.3695312	1.367207	0.2968818	0.3612348	0.1791148	1.11764	1.367207	0.2203555	0.4991621	0.3695312	1.367207
Gpx3	Gpx3	*		GeneProduct	Gpx3					ENSRNOG00000052564	P23764	1	0.1631133	0.0821914	1.08517362197257	1	0.1258123	0.2341248	0.630552580610549	1	0.1651901	0.1536375	0.813502768319139	1	0.0121311	0.9145052	0.0388138207235017	1	0.2103055	0.08667466	1.06210785328176	1	-0.04315667	0.7440373	-0.128405291902884	1	-0.1399585	0.2403782	-0.619104921232542	1	-0.08109552	0.4796266	-0.319096739015911	1.08517362197257		R00274		0.1631133	0.1258123	0.1651901	0.0121311	0.2103055	-0.04315667	-0.1399585	-0.08109552	0.2103055	0.1631133	0.1258123	0.1651901	0.1	0.2103055	0.1	0.1399585	0.1	0.2103055
Gpx4	Gpx4	*		GeneProduct	Gpx4					ENSRNOG00000013604	P36970	1	0.02218289	0.7295538	0.136942676105563	1	0.05474136	0.4478464	0.348870912498796	1	0.02988845	0.7042283	0.15228652643016	1	-0.0007542361	0.9921383	-0.00342778476075061	1	0.02362828	0.6734472	0.171696448415436	1	0.02695753	0.6527562	0.185248994475527	1	0.02652384	0.6227051	0.205717577360682	1	-0.01694922	0.7443916	-0.128198536258937	0.348870912498796		R00274, R03167, R07034, R07035, R13043		0.02218289	0.05474136	0.02988845	-0.0007542361	0.02362828	0.02695753	0.02652384	-0.01694922	0.05474136	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Gpx5	Gpx5			GeneProduct	Gpx5																																									R00274		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Gpx6	Gpx6			GeneProduct	Gpx6																																									R00274		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Gsr	Gsr	*		GeneProduct	Gsr					ENSRNOG00000014915	P70619	1	-0.01914585	0.8077127	-0.0927430884736817	1	0.06233035	0.4808235	0.318014314568303	1	-0.1939049	0.04495453	-1.3472265385275	1	-0.2409749	0.01034243	-1.98537740982975	1	-0.05558012	0.4709562	-0.32701948136968	1	-0.0346124	0.6742804	-0.171159464223049	1	0.005391547	0.9419747	0.0259607615361529	1	0.02634453	0.7119761	0.147534584751248	-1.98537740982975		R00094, R00115		-0.01914585	0.06233035	-0.1939049	-0.2409749	-0.05558012	-0.0346124	0.005391547	0.02634453	-0.2409749	0.1	0.1	0.1939049	0.2409749	0.1	0.1	0.1	0.1	0.2409749
Gss	Gss	*		GeneProduct	Gss					ENSRNOG00000018964	P46413	1	-0.269025	0.01637455	-1.78583062631036	1	-0.09387853	0.4560231	-0.341013157448645	1	-0.3268325	0.01772926	-1.75130939099939	1	-0.263311	0.04925973	-1.30750797292386	1	0.09626894	0.3133233	0.504007308006352	1	0.01055383	0.9177675	0.0372673256134358	1	-0.1308896	0.1555322	-0.808179684871055	1	0.05717379	0.5180451	0.285632429774999	-1.78583062631036		R00497		-0.269025	-0.09387853	-0.3268325	-0.263311	0.09626894	0.01055383	-0.1308896	0.05717379	-0.3268325	0.269025	0.1	0.3268325	0.263311	0.1	0.1	0.1308896	0.1	0.3268325
Gsta1	Gsta1	*		GeneProduct	Gsta1					ENSRNOG00000013484	P04904	1	-0.02625514	0.7154882	-0.14539752433208	1	-0.03315446	0.6821344	-0.166130048469928	1	-0.1259658	0.1534485	-0.814037352555761	1	-0.184739	0.03146287	-1.5022016641567	1	0.04979068	0.5498214	0.259778360671083	1	0.1081456	0.2245221	0.648740904390425	1	-0.05815165	0.4681084	-0.329653565578569	1	0.07072204	0.3599133	0.443802104417151	-1.5022016641567		R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905		-0.02625514	-0.03315446	-0.1259658	-0.184739	0.04979068	0.1081456	-0.05815165	0.07072204	-0.184739	0.1	0.1	0.1259658	0.184739	0.1	0.1081456	0.1	0.1	0.184739
Gsta2	Gsta2	*	*	GeneProduct	Gsta2					ENSRNOG00000029861	P00502	1	0.4659136	0.003410303	2.46720703291894	1	0.1444855	0.4204674	0.376267670612681	1	-0.1304031	0.5063171	-0.295577404807053	1	-0.2360677	0.2163474	-0.664848319658407	1	-0.1229668	0.3911238	-0.40768575629491	1	-0.07403736	0.6290156	-0.201338583632784	1	-0.04218486	0.7596333	-0.119396005376229	1	0.06741258	0.611765	0.21341537328412	2.46720703291894	*	R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905	Gsta2	0.4659136	0.1444855	-0.1304031	-0.2360677	-0.1229668	-0.07403736	-0.04218486	0.06741258	0.4659136	0.4659136	0.1444855	0.1304031	0.2360677	0.1229668	0.1	0.1	0.1	0.4659136
Gsta3	Gsta3	*		GeneProduct	Gsta3					ENSRNOG00000056847	P46418	1	-0.08555381	0.7406646	-0.130378411919289	1	-0.001210548	0.996675	-0.00144643518564834	1	-0.7072161	0.02565521	-1.59082442608878	1	-0.5746817	0.06237224	-1.2050086586718	1	0.6168686	0.1336098	0.874161686098263	1	0.3965504	0.3688829	0.433111476537275	1	0.3042753	0.4438946	0.352720138156582	1	0.1134147	0.7675619	0.114886590776615	-1.59082442608878		R03522, R07002, R07003, R07004, R07023, R07024, R07025, R07026, R07069, R07070, R07083, R07084, R07091, R07092, R07093, R07094, R07100, R07113, R07116, R08280, R08511, R08512, R09409, R11905		-0.08555381	-0.001210548	-0.7072161	-0.5746817	0.6168686	0.3965504	0.3042753	0.1134147	-0.7072161	0.1	0.1	0.7072161	0.5746817	0.6168686	0.3965504	0.3042753	0.1134147	0.7072161
